,,12Base Avg:,-0.021551181,1.224590551,29.96761811,50.00181102,35.51448819,0.013188976,-0.041048819,0.013858268,0,0,BASELINE SUBTRACTED,,,,,,,,,
Date & Time,Date,Time,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
12/20/2018 08:45:16,12/20/18,8:45:16,-0.03,1.235,29.932,50.12,35.54,0.0134,-0.0406,0.0135,0,0,,,,,,,,,,
12/20/2018 08:45:20,12/20/18,8:45:20,-0.03,1.255,30.087,50.12,35.52,0.0127,-0.0406,0.017,0,0,,,,,,,,,,
12/20/2018 08:45:23,12/20/18,8:45:23,-0.028,1.194,30.365,50,35.5,0.0128,-0.0406,0.01,0,0,,,,,,,,,,
12/20/2018 08:45:27,12/20/18,8:45:27,-0.014,1.234,29.714,50.16,35.56,0.0131,-0.0409,0.017,0,0,,,,,,,,,,
12/20/2018 08:45:30,12/20/18,8:45:30,-0.03,1.234,29.714,50.02,35.46,0.0129,-0.0413,0.0135,0,0,,,,,,,,,,
12/20/2018 08:45:32,12/20/18,8:45:32,-0.018,1.231,30.186,50.04,35.48,0.0139,-0.0406,0.01,0,0,,,,,,,,,,
12/20/2018 08:45:36,12/20/18,8:45:36,-0.034,1.223,30.026,49.86,35.54,0.0129,-0.0416,0.0135,0,0,,,,,,,,,,
12/20/2018 08:45:38,12/20/18,8:45:38,-0.02,1.223,30.026,50,35.56,0.0131,-0.0418,0.0205,0,0,,,,,,,,,,
12/20/2018 08:45:43,12/20/18,8:45:43,-0.014,1.236,29.957,50,35.68,0.0139,-0.0413,0.017,0,0,,,,,,,,,,
12/20/2018 08:45:45,12/20/18,8:45:45,-0.034,1.225,29.71,50.02,35.48,0.0134,-0.041,0.0065,0,0,,,,,,,,,,
12/20/2018 08:45:47,12/20/18,8:45:47,-0.018,1.225,29.71,49.92,35.46,0.0132,-0.0412,0.0065,0,0,,,,,,,,,,
12/20/2018 08:45:51,12/20/18,8:45:51,-0.024,1.181,29.891,49.98,35.58,0.0134,-0.0413,0.017,0,0,,,,,,,,,,
12/20/2018 08:45:54,12/20/18,8:45:54,-0.028,1.186,29.792,50.04,35.52,0.0129,-0.0412,0.017,0,0,,,,,,,,,,
12/20/2018 08:45:56,12/20/18,8:45:56,-0.03,1.186,29.792,49.92,35.54,0.0135,-0.0406,0.01,0,0,,,,,,,,,,
12/20/2018 08:46:00,12/20/18,8:46:00,-0.016,1.24,29.929,49.88,35.54,0.0137,-0.0409,0.017,0,0,,,,,,,,,,
12/20/2018 08:46:03,12/20/18,8:46:03,-0.02,1.213,30.164,49.88,35.5,0.0139,-0.0415,0.017,0,0,,,,,,,,,,
12/20/2018 08:46:07,12/20/18,8:46:07,-0.016,1.235,30.191,50.06,35.5,0.0134,-0.0409,0.017,0,0,,,,,,,,,,
12/20/2018 08:46:09,12/20/18,8:46:09,-0.02,1.235,30.191,49.86,35.62,0.0134,-0.0413,0.01,0,0,,,,,,,,,,
12/20/2018 08:46:11,12/20/18,8:46:11,-0.032,1.225,30.194,49.88,35.56,0.0137,-0.0415,0.01,0,0,,,,,,,,,,
12/20/2018 08:46:16,12/20/18,8:46:16,-0.016,1.232,30.144,49.86,35.52,0.014,-0.041,0.01,0,0,,,,,,,,,,
12/20/2018 08:46:20,12/20/18,8:46:20,-0.026,1.226,29.538,49.88,35.6,0.0132,-0.0413,0.017,0,0,,,,,,,,,,
12/20/2018 08:46:22,12/20/18,8:46:22,-0.014,1.226,29.538,49.9,35.48,0.0134,-0.041,0.0065,0,0,,,,,,,,,,
12/20/2018 08:46:25,12/20/18,8:46:25,-0.016,1.214,30.102,49.88,35.54,0.0135,-0.041,0.01,0,0,,,,,,,,,,
12/20/2018 08:46:27,12/20/18,8:46:27,-0.032,1.214,30.102,49.86,35.52,0.0134,-0.0413,0.01,0,0,,,,,,,,,,
12/20/2018 08:46:32,12/20/18,8:46:32,-0.026,1.189,29.921,49.82,35.46,0.0134,-0.0412,0.0205,0,0,,,,,,,,,,
12/20/2018 08:46:33,12/20/18,8:46:33,-0.032,1.189,29.921,49.86,35.48,0.0132,-0.0407,0.0135,0,0,,,,,,,,,,
12/20/2018 08:46:36,12/20/18,8:46:36,-0.028,1.211,30.223,49.88,35.62,0.0134,-0.0412,0.017,0,0,,,,,,,,,,
12/20/2018 08:46:41,12/20/18,8:46:41,-0.018,1.22,30.158,49.82,35.48,0.0132,-0.0407,0.0065,0,0,,,,,,,,,,
12/20/2018 08:46:44,12/20/18,8:46:44,-0.016,1.196,30.168,49.76,35.52,0.0134,-0.0412,0.0135,0,0,,,,,,,,,,
12/20/2018 08:46:47,12/20/18,8:46:47,-0.022,1.196,30.168,49.9,35.52,0.0134,-0.041,0.003,0,0,,,,,,,,,,
12/20/2018 08:46:49,12/20/18,8:46:49,-0.014,1.24,30.218,49.72,35.48,0.0139,-0.0412,0.0135,0,0,,,,,,,,,,
12/20/2018 08:46:54,12/20/18,8:46:54,-0.032,1.251,29.772,49.9,35.56,0.0132,-0.0409,0.0205,0,0,,,,,,,,,,
12/20/2018 08:46:56,12/20/18,8:46:56,-0.016,1.251,29.772,49.82,35.5,0.0132,-0.0412,0.0065,0,0,,,,,,,,,,
12/20/2018 08:46:58,12/20/18,8:46:58,-0.012,1.227,30.245,49.92,35.5,0.0131,-0.041,0.0205,0,0,,,,,,,,,,
12/20/2018 08:47:03,12/20/18,8:47:03,-0.014,1.226,29.751,50.02,35.44,0.0134,-0.0406,0.01,0,0,,,,,,,,,,
12/20/2018 08:47:04,12/20/18,8:47:04,-0.012,1.226,29.751,50,35.64,0.0128,-0.041,0.0135,0,0,,,,,,,,,,
12/20/2018 08:47:07,12/20/18,8:47:07,-0.018,1.216,30.282,50.02,35.5,0.0135,-0.0412,0.01,0,0,,,,,,,,,,
12/20/2018 08:47:11,12/20/18,8:47:11,-0.032,1.216,30.282,50,35.58,0.0131,-0.041,0.01,0,0,,,,,,,,,,
12/20/2018 08:47:13,12/20/18,8:47:13,-0.032,1.263,29.881,50.12,35.56,0.0128,-0.0409,0.0065,0,0,,,,,,,,,,
12/20/2018 08:47:17,12/20/18,8:47:17,-0.012,1.226,30.206,50.04,35.48,0.0129,-0.0412,0.0135,0,0,,,,,,,,,,
12/20/2018 08:47:19,12/20/18,8:47:19,-0.014,1.226,30.206,50.04,35.52,0.0124,-0.0412,0.01,0,0,,,,,,,,,,
