,,5Base Avg:,386.9739474,236.2441053,328.4573158,465.5791579,542.8688421,577.9878421,596.7018947,564.2662105,599.9831053,524.5304211,561.5914211,577.8988421,587.7684211,600.0523158,572.9546316,592.2679474,559.1020526,525.6842632,555.9283158,558.8674211,239.4754211,560.6475789,461.309
Date & Time,Date,Time,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
12/12/18 0:00,12/12/18,0:00:03,425.011,405.725,480.816,574.451,579.732,590.858,594.262,594.755,600.247,502.624,521.661,540.345,599.379,600.388,598.745,596.633,597.9,590.577,550.462,559.264,485.641,584.521,490.113
12/12/18 0:01,12/12/18,0:01:03,425.011,405.796,471.801,574.803,580.084,591.281,594.426,594.896,600.599,497.366,516.238,534.876,599.661,600.67,598.839,596.844,598.323,590.858,543.795,554.147,483.311,584.098,489.336
12/12/18 0:02,12/12/18,0:02:03,425.011,405.654,469.118,575.085,580.296,591.633,594.567,595.036,600.881,495.535,514.478,533.514,600.154,601.233,599.262,597.266,598.886,591.563,542.246,552.739,481.404,583.183,488.277
12/12/18 0:03,12/12/18,0:03:03,424.728,405.749,467.471,575.085,580.296,591.844,594.708,594.966,601.092,495.23,513.985,533.373,600.646,601.726,599.543,597.548,599.496,592.196,541.19,550.696,479.286,582.408,487.194
12/12/18 0:04,12/12/18,0:04:03,424.658,405.773,465.658,575.014,580.225,591.915,594.637,594.896,601.233,494.197,512.788,532.88,600.999,602.078,599.825,598.018,600.06,592.76,540.979,551.33,477.521,581.704,485.712
12/12/18 0:05,12/12/18,0:05:03,423.736,405.82,465.729,574.803,580.155,592.055,594.567,594.614,601.374,495.653,512.929,532.74,601.351,602.571,600.271,598.393,600.506,593.393,539.242,547.481,475.05,581.352,484.747
12/12/18 0:06,12/12/18,0:06:03,423.238,405.844,465.305,574.451,580.014,591.915,594.497,594.332,601.515,496.028,512.53,532.622,601.562,602.994,600.459,598.769,600.952,593.886,537.951,546.26,472.531,580.859,483.735
12/12/18 0:07,12/12/18,0:07:03,423.167,404.848,464.246,574.169,579.732,591.774,594.215,594.121,601.515,495.676,511.685,531.777,601.773,603.346,600.67,599.097,601.069,594.098,537.481,546.213,470.389,580.577,482.887
12/12/18 0:08,12/12/18,0:08:03,423.167,403.782,463.823,573.887,579.662,591.703,594.144,593.839,601.515,496.24,512.013,532.036,601.773,603.557,600.74,599.191,601.163,594.309,537.692,546.565,469.33,580.296,482.464
12/12/18 0:09,12/12/18,0:09:03,423.238,400.298,464.105,573.535,579.31,591.633,593.933,593.487,601.585,496.732,513.234,534.735,601.844,603.768,600.881,599.285,601.257,594.52,540.509,549.804,466.859,579.803,481.569
12/12/18 0:10,12/12/18,0:10:03,423.404,398.403,463.328,572.972,579.028,591.422,593.722,593.135,601.445,496.38,513.445,535.862,601.844,603.98,600.881,599.52,601.491,594.708,541.354,551.002,464.387,579.451,481.004
12/12/18 0:11,12/12/18,0:11:03,423.546,391.222,463.328,572.479,578.676,591.14,593.511,592.713,601.374,498.094,516.403,539.594,601.914,604.261,600.881,599.637,601.468,594.755,545.016,554.593,462.01,579.169,480.298
12/12/18 0:12,12/12/18,0:12:03,423.688,377.217,464.482,571.986,578.394,590.999,593.37,592.29,601.445,500.488,520.205,543.819,601.773,604.332,600.811,599.708,601.398,594.755,549.241,558.677,459.963,578.606,479.145
12/12/18 0:13,12/12/18,0:13:03,422.006,361.391,468.365,571.493,578.113,590.717,593.159,591.797,601.374,509.572,534.195,558.302,601.632,604.402,600.811,599.778,601.257,594.614,564.311,572.972,457.35,578.535,478.533
12/12/18 0:14,12/12/18,0:14:03,420.442,356.59,471.896,570.93,577.76,590.506,592.877,591.375,601.374,520.417,547.269,569.052,601.421,604.402,600.74,599.848,601.045,594.379,573.958,580.366,455.232,578.253,477.615
12/12/18 0:15,12/12/18,0:15:03,419.731,355.3,473.873,570.789,577.62,590.436,592.877,591.163,601.233,526.261,553.419,574.075,601.28,604.402,600.67,599.825,601.022,594.309,577.854,583.347,454.314,578.113,477.474
12/12/18 0:16,12/12/18,0:16:03,413.688,353.246,482.628,570.367,577.338,590.225,592.595,590.741,601.233,543.584,569.921,582.408,601.139,604.402,600.365,599.755,600.67,594.144,578.183,584.873,451.772,578.066,476.556
12/12/18 0:17,12/12/18,0:17:03,411.65,353.389,486.441,570.014,577.127,590.154,592.572,590.318,601.233,543.866,569.639,585.929,600.999,604.402,600.294,599.755,600.529,593.792,571.728,584.755,449.653,577.479,476.062
12/12/18 0:18,12/12/18,0:18:03,412.076,352.028,485.312,569.733,576.915,589.872,592.431,589.896,601.163,546.049,572.69,585.953,600.787,604.402,600.083,599.661,600.294,593.628,575.812,582.432,447.606,577.08,475.897
12/12/18 0:19,12/12/18,0:19:03,412.218,350.523,483.476,569.31,576.634,589.732,592.126,589.544,601.233,547.175,572.033,584.521,600.506,604.402,599.848,599.661,599.942,593.182,580.037,585.107,445.629,576.869,475.45
12/12/18 0:20,12/12/18,0:20:03,411.65,349.376,482.652,568.888,576.352,589.45,591.938,588.98,601.092,547.974,572.268,584.685,600.294,604.261,599.52,599.567,599.567,592.76,579.615,586.305,443.652,576.352,475.12
12/12/18 0:21,12/12/18,0:21:03,410.038,350.38,484.276,568.395,576.07,589.309,591.703,588.558,601.022,546.284,570.507,586.586,599.942,604.12,599.285,599.426,599.144,592.243,574.662,586.14,441.51,576.023,475.238
12/12/18 0:22,12/12/18,0:22:03,410.678,356.399,483.64,568.043,575.859,588.957,591.563,588.065,600.975,546.213,570.93,587.29,599.731,603.98,598.933,599.262,598.769,591.821,576.869,586.868,439.509,576.235,476.297
12/12/18 0:23,12/12/18,0:23:03,410.465,367.386,484.511,567.691,575.718,588.746,591.398,587.713,600.834,543.561,569.381,584.122,599.379,603.839,598.628,598.956,598.323,591.328,577.009,582.713,437.509,576.915,478.227
12/12/18 0:24,12/12/18,0:24:03,409.185,370.061,485.735,567.268,575.507,588.534,591.328,587.22,600.693,541.542,565.156,581.164,599.05,603.792,598.417,598.933,598.018,590.882,574.404,578.347,435.39,577.056,479.875
12/12/18 0:25,12/12/18,0:25:03,408.545,372.051,486.465,567.057,575.225,588.394,591.21,586.727,600.764,540.72,561.729,577.315,598.698,603.651,598.088,598.722,597.454,590.436,572.784,577.361,433.272,576.704,481.428
12/12/18 0:26,12/12/18,0:26:03,408.19,372.619,486.112,566.705,575.085,588.253,591.023,586.516,600.623,540.65,562.926,577.878,598.44,603.44,597.83,598.651,597.102,589.802,572.244,576.962,431.318,576.423,483.123
12/12/18 0:27,12/12/18,0:27:03,407.858,369.201,485.406,566.494,575.155,588.182,591.093,586.234,600.553,542.34,563.7,579.216,598.229,603.299,597.548,598.393,596.773,589.52,572.151,578.206,430.518,576.258,483.758
12/12/18 0:28,12/12/18,0:28:03,407.574,357.091,481.663,566.141,575.014,587.971,590.905,585.812,600.553,545.579,568.888,586.868,597.806,603.158,597.149,598.182,596.281,588.863,577.549,575.859,428.824,575.765,484.935
12/12/18 0:29,12/12/18,0:29:03,407.503,352.864,479.263,565.93,574.803,587.901,590.858,585.53,600.553,546.354,572.737,588.182,597.525,603.017,596.82,598.111,595.858,588.206,572.268,577.009,426.988,575.132,485.853
12/12/18 0:30,12/12/18,0:30:03,406.721,351.192,478.345,565.367,574.592,587.619,590.764,585.037,600.482,546.143,572.104,588.394,597.102,602.806,596.586,597.971,595.365,587.619,570.46,575.812,425.081,575.061,486.63
12/12/18 0:31,12/12/18,0:31:03,405.796,349.783,478.203,565.015,574.521,587.408,590.694,584.615,600.412,545.72,571.728,588.511,596.82,602.595,596.069,597.665,594.849,586.985,569.615,574.826,423.167,574.991,487.1
12/12/18 0:32,12/12/18,0:32:03,405.512,348.206,477.356,564.592,574.38,587.197,590.459,584.262,600.341,546.072,572.526,588.746,596.539,602.383,595.788,597.431,594.262,586.469,569.897,575.249,421.247,575.108,487.5
12/12/18 0:33,12/12/18,0:33:03,405.393,346.391,476.226,564.24,574.24,587.056,590.53,583.981,600.341,546.495,573.395,588.488,596.187,602.172,595.506,597.337,593.886,586.023,570.39,576.305,419.541,575.178,487.924
12/12/18 0:34,12/12/18,0:34:03,404.754,344.982,475.426,563.958,574.169,586.915,590.506,583.629,600.294,546.682,571.423,588.417,595.835,601.961,595.06,597.102,593.44,585.319,569.052,576.235,417.74,575.178,488.159
12/12/18 0:35,12/12/18,0:35:03,403.972,344.05,475.167,563.466,574.028,586.774,590.436,583.206,600.224,545.368,572.268,588.699,595.553,601.914,594.778,596.867,592.924,584.802,569.122,575.038,416.057,575.178,488.465
12/12/18 0:36,12/12/18,0:36:03,403.545,342.689,474.461,563.043,573.958,586.563,590.318,582.924,600.294,546.213,572.479,588.488,595.271,601.773,594.45,596.82,592.525,584.145,569.592,575.507,414.209,575.319,488.63
12/12/18 0:37,12/12/18,0:37:03,403.355,341.041,473.331,562.621,573.958,586.492,590.318,582.502,600.154,546.988,573.207,588.159,594.919,601.632,594.027,596.609,592.173,583.723,568.958,582.408,412.645,575.366,488.819
12/12/18 0:38,12/12/18,0:38:03,402.787,339.273,472.625,562.339,573.887,586.281,590.342,582.291,600.083,546.636,573.395,587.995,594.708,601.351,593.769,596.586,591.797,583.065,569.263,586.797,410.986,575.155,489.007
12/12/18 0:39,12/12/18,0:39:03,401.957,338.198,472.272,561.916,573.887,586.211,590.248,582.009,600.177,546.495,571.212,588.182,594.497,601.28,593.393,596.445,591.304,582.572,568.606,587.478,409.209,574.732,489.266
12/12/18 0:40,12/12/18,0:40:03,401.673,337.171,471.966,561.635,573.887,586.211,590.389,581.868,600.107,546.542,571.705,588.206,594.356,601.21,593.393,596.374,591.163,582.291,568.207,587.29,408.498,574.803,489.43
12/12/18 0:41,12/12/18,0:41:03,401.46,335.834,470.931,561.353,573.747,585.999,590.295,581.446,600.177,547.692,571.845,587.924,594.074,601.092,593.018,596.21,590.788,581.845,568.395,586.985,406.792,574.873,489.501
12/12/18 0:42,12/12/18,0:42:03,401.175,334.472,469.989,560.93,573.676,585.859,590.201,581.234,600.107,548.091,574.31,587.572,593.792,601.022,592.713,596.069,590.365,581.399,569.522,586.492,405.156,574.85,489.76
12/12/18 0:43,12/12/18,0:43:03,400.63,333.565,469.66,560.578,573.676,585.788,590.271,580.953,600.107,547.269,573.136,587.666,593.652,600.811,592.361,595.975,590.06,580.906,568.137,586.727,403.592,574.85,489.666
12/12/18 0:44,12/12/18,0:44:03,399.919,332.394,469.212,560.226,573.606,585.647,590.178,580.671,599.966,546.894,572.104,587.83,593.299,600.74,592.126,595.905,589.567,580.249,567.057,586.704,401.957,574.92,489.807
12/12/18 0:45,12/12/18,0:45:03,399.706,330.818,468.436,559.804,573.606,585.647,590.318,580.46,600.107,547.668,571.352,587.572,593.159,600.67,591.915,595.741,589.333,580.037,568.16,586.398,400.393,574.991,489.878
12/12/18 0:46,12/12/18,0:46:03,399.777,329.17,467.377,559.522,573.606,585.366,590.178,580.249,600.036,548.654,573.465,587.15,593.018,600.459,591.563,595.717,588.887,579.38,569.428,585.859,398.877,574.756,490.089
12/12/18 0:47,12/12/18,0:47:03,403.782,328.238,462.293,559.029,573.535,585.366,590.225,579.896,600.036,545.767,569.263,584.145,592.807,600.388,591.257,595.647,588.534,579.005,578.606,583.957,397.81,574.404,490.372
12/12/18 0:48,12/12/18,0:48:03,404.209,325.516,460.363,558.536,573.535,585.225,590.225,579.685,600.036,543.842,567.597,583.324,592.595,600.388,591.046,595.576,588.253,578.582,579.169,583.535,396.53,573.911,490.513
12/12/18 0:49,12/12/18,0:49:03,403.711,325.014,460.01,558.184,573.465,585.154,590.365,579.404,600.036,544.547,568.723,583.676,592.408,600.318,590.976,595.482,588.018,578.206,579.075,583.511,394.943,573.887,490.56
12/12/18 0:50,12/12/18,0:50:03,403.498,324.274,459.304,557.621,573.465,585.084,590.342,579.192,599.895,544.617,568.583,583.746,592.267,600.177,590.741,595.553,587.596,577.784,579.005,583.3,393.687,573.277,490.466
12/12/18 0:51,12/12/18,0:51:03,403.427,322.53,458.244,557.198,573.395,584.943,590.271,578.981,599.966,544.054,567.878,583.464,592.126,600.177,590.506,595.459,587.431,577.408,578.934,583.159,392.099,572.69,490.537
12/12/18 0:52,12/12/18,0:52:03,403.237,321.555,457.609,556.705,573.324,584.802,590.342,578.699,600.107,544.194,568.16,583.394,592.055,600.107,590.248,595.389,587.079,576.915,578.652,583.089,390.914,572.338,490.419
12/12/18 0:53,12/12/18,0:53:03,403.095,321.121,457.397,556.494,573.324,584.802,590.412,578.629,600.036,544.265,568.231,583.535,591.844,600.107,590.178,595.318,586.938,576.775,578.559,582.924,390.108,572.409,490.348
12/12/18 0:54,12/12/18,0:54:03,403.024,319.603,456.62,556.072,573.254,584.661,590.271,578.488,600.036,543.983,567.738,583.324,591.703,600.036,589.872,595.365,586.704,576.258,578.441,582.878,388.829,571.845,490.231
12/12/18 0:55,12/12/18,0:55:03,402.81,318.156,455.867,555.438,573.254,584.591,590.412,578.206,599.966,543.655,567.738,583.183,591.563,599.966,589.779,595.365,586.352,576.047,578.23,582.666,387.407,571.705,490.089
12/12/18 0:56,12/12/18,0:56:03,402.668,317.385,455.655,555.015,573.183,584.521,590.318,577.995,599.966,543.866,567.738,583.042,591.492,599.895,589.638,595.318,586.093,575.695,578.136,582.572,386.056,571.775,489.948
12/12/18 0:57,12/12/18,0:57:03,402.668,316.734,454.784,554.593,573.113,584.521,590.389,577.784,599.966,543.701,567.526,582.971,591.351,599.966,589.356,595.201,585.835,575.319,578.066,582.432,384.918,572.057,489.878
12/12/18 0:58,12/12/18,0:58:03,402.526,316.059,454.361,554.1,573.042,584.45,590.506,577.573,599.895,543.631,567.432,583.018,591.21,599.966,589.192,595.201,585.624,575.014,577.854,582.291,383.71,572.033,489.713
12/12/18 0:59,12/12/18,0:59:03,402.384,315.481,453.702,553.607,572.902,584.309,590.436,577.361,599.966,543.678,567.503,582.948,591.07,599.825,589.121,595.318,585.46,574.521,577.784,582.15,382.359,571.892,489.736
12/12/18 1:00,12/12/18,1:00:03,402.313,314.251,453.09,553.185,572.902,584.169,590.506,577.221,599.966,543.42,567.292,582.878,590.999,599.825,588.98,595.295,585.225,574.31,577.643,582.009,381.127,572.104,489.642
12/12/18 1:01,12/12/18,1:01:03,402.242,313.384,452.501,552.762,572.761,584.169,590.436,577.08,600.036,543.115,567.151,582.666,590.999,599.825,588.769,595.318,585.107,573.864,577.502,581.939,380.06,572.104,489.548
12/12/18 1:02,12/12/18,1:02:03,402.099,313.142,451.866,552.41,572.831,584.098,590.624,576.869,599.966,543.467,567.221,582.878,590.858,599.825,588.605,595.201,584.92,573.653,577.361,581.798,378.923,572.221,489.336
12/12/18 1:03,12/12/18,1:03:03,401.957,312.371,451.372,551.847,572.761,584.028,590.6,576.587,599.966,543.068,567.033,582.549,590.788,599.755,588.511,595.295,584.591,573.371,577.197,581.68,377.501,572.151,489.242
12/12/18 1:04,12/12/18,1:04:03,401.886,311.696,450.595,551.424,572.69,584.028,590.671,576.516,599.966,543.044,566.963,582.619,590.647,599.825,588.3,595.224,584.45,573.019,577.08,581.493,376.506,572.291,489.054
12/12/18 1:05,12/12/18,1:05:03,401.744,311.045,450.101,551.002,572.69,584.028,590.694,576.376,599.966,542.903,566.986,582.572,590.647,599.755,588.042,595.13,584.286,572.573,576.915,581.493,375.084,572.362,488.889
12/12/18 1:06,12/12/18,1:06:03,401.673,310.828,449.653,550.579,572.549,583.887,590.671,576.094,599.966,542.81,566.846,582.502,590.506,599.825,588.018,595.201,583.957,572.362,576.704,581.281,374.065,572.268,488.748
12/12/18 1:07,12/12/18,1:07:03,401.602,309.768,448.947,550.086,572.549,583.746,590.577,575.953,599.895,542.739,566.752,582.338,590.436,599.895,587.877,595.224,583.887,571.986,576.563,581.141,372.927,572.197,488.819
12/12/18 1:08,12/12/18,1:08:03,401.46,309.262,448.5,549.593,572.409,583.746,590.764,575.812,599.966,542.716,566.611,582.267,590.365,599.825,587.643,595.224,583.746,571.705,576.563,581.07,371.79,571.892,488.842
12/12/18 1:09,12/12/18,1:09:03,401.317,308.731,447.888,549.171,572.409,583.676,590.717,575.671,599.966,542.598,566.822,582.338,590.295,599.825,587.666,595.224,583.464,571.493,576.423,581.047,370.652,571.845,488.771
12/12/18 1:10,12/12/18,1:10:03,401.246,307.863,447.229,548.819,572.338,583.535,590.858,575.531,600.036,542.364,566.54,582.267,590.295,599.755,587.525,595.365,583.394,571.047,576.258,580.882,369.559,571.822,488.701
12/12/18 1:11,12/12/18,1:11:03,401.246,307.791,446.947,548.678,572.268,583.535,590.741,575.46,599.966,542.504,566.4,582.267,590.225,599.755,587.337,595.365,583.324,570.977,576.282,580.906,368.914,571.681,488.701
12/12/18 1:12,12/12/18,1:12:03,401.104,307.695,446.452,548.255,572.268,583.535,590.882,575.39,600.036,542.575,566.658,582.244,590.225,599.684,587.267,595.271,583.089,570.625,576.188,580.742,367.911,571.54,488.536
12/12/18 1:13,12/12/18,1:13:03,401.033,307.405,446.099,547.833,572.197,583.394,590.741,575.178,599.966,542.786,566.54,582.338,590.084,599.825,587.126,595.271,582.948,570.343,576.141,580.765,366.836,571.54,488.489
12/12/18 1:14,12/12/18,1:14:03,400.962,306.441,445.44,547.41,572.197,583.394,590.811,575.038,599.966,542.129,566.306,582.244,590.013,599.825,586.985,595.342,582.878,570.061,576.047,580.601,365.738,571.658,488.395
12/12/18 1:15,12/12/18,1:15:03,400.749,305.67,444.876,546.917,572.057,583.394,590.952,574.897,600.036,542.199,566.447,582.103,590.013,599.895,586.915,595.318,582.643,569.85,575.812,580.577,364.734,571.517,488.254
12/12/18 1:16,12/12/18,1:16:03,400.678,305.284,444.287,546.565,571.986,583.183,590.999,574.686,599.966,542.035,566.447,582.103,589.943,599.895,586.751,595.459,582.502,569.498,575.765,580.53,363.588,571.587,488.159
12/12/18 1:17,12/12/18,1:17:03,400.583,304.682,443.746,546.143,571.845,583.253,590.882,574.545,599.966,541.847,566.282,582.009,589.872,599.755,586.633,595.318,582.22,569.263,575.836,580.155,362.728,571.634,487.995
12/12/18 1:18,12/12/18,1:18:03,400.441,304.344,443.04,545.72,571.845,583.112,590.835,574.404,599.966,541.918,566.141,581.939,589.802,599.825,586.516,595.318,582.079,568.841,575.507,580.084,361.414,571.493,487.877
