,,8Base Avg:,-0.02338403,2.137741445,40.00132319,49.99954373,35.30996198,0.019986312,-0.052924335,0.019129278,0,0,BASELINE SUBTRACTED,,,,,,,,,
Date & Time,Date,Time,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
12/18/2018 06:52:30,12/18/18,6:52:30,-0.018,2.09,39.609,50.02,35.28,0.0203,-0.053,0.0205,0,0,,,,,,,,,,
12/18/2018 06:52:34,12/18/18,6:52:34,-0.02,2.188,39.841,50.02,35.4,0.0191,-0.0526,0.0275,0,0,,,,,,,,,,
12/18/2018 06:52:36,12/18/18,6:52:36,-0.03,2.154,40.125,50.06,35.34,0.0198,-0.0529,0.0135,0,0,,,,,,,,,,
12/18/2018 06:52:41,12/18/18,6:52:41,-0.016,1.97,39.915,50.02,35.3,0.0189,-0.0529,0.017,0,0,,,,,,,,,,
12/18/2018 06:52:45,12/18/18,6:52:45,-0.028,1.97,39.915,49.98,35.34,0.0206,-0.0527,0.0135,0,0,,,,,,,,,,
12/18/2018 06:52:47,12/18/18,6:52:47,-0.028,2.081,39.87,49.98,35.46,0.0195,-0.0526,0.0135,0,0,,,,,,,,,,
12/18/2018 06:52:50,12/18/18,6:52:50,-0.01,2.116,40.383,50.02,35.38,0.0191,-0.0529,0.0135,0,0,,,,,,,,,,
12/18/2018 06:52:53,12/18/18,6:52:53,-0.022,2.116,40.383,50.04,35.38,0.0208,-0.053,0.024,0,0,,,,,,,,,,
12/18/2018 06:52:56,12/18/18,6:52:56,-0.032,2.103,40.08,49.84,35.38,0.0198,-0.0526,0.01,0,0,,,,,,,,,,
12/18/2018 06:52:58,12/18/18,6:52:58,-0.016,2.103,40.08,49.92,35.34,0.0202,-0.0536,0.01,0,0,,,,,,,,,,
12/18/2018 06:53:04,12/18/18,6:53:04,-0.032,2.099,39.818,49.86,35.28,0.0205,-0.0527,0.0205,0,0,,,,,,,,,,
12/18/2018 06:53:04,12/18/18,6:53:04,-0.032,2.099,39.818,49.86,35.28,0.0205,-0.0527,0.0205,0,0,,,,,,,,,,
12/18/2018 06:53:07,12/18/18,6:53:07,-0.03,2.099,39.818,49.82,35.36,0.0198,-0.0527,0.0275,0,0,,,,,,,,,,
12/18/2018 06:53:12,12/18/18,6:53:12,-0.012,2.109,39.749,49.76,35.32,0.0198,-0.0518,0.0205,0,0,,,,,,,,,,
12/18/2018 06:53:13,12/18/18,6:53:13,-0.012,2.168,40.141,49.84,35.26,0.0198,-0.0527,0.0135,0,0,,,,,,,,,,
12/18/2018 06:53:17,12/18/18,6:53:17,-0.022,2.137,39.966,49.76,35.28,0.02,-0.0535,0.017,0,0,,,,,,,,,,
12/18/2018 06:53:20,12/18/18,6:53:20,-0.016,2.137,39.966,49.86,35.38,0.0203,-0.0535,0.0205,0,0,,,,,,,,,,
12/18/2018 06:53:23,12/18/18,6:53:23,-0.012,2.142,40.261,49.9,35.36,0.0209,-0.0529,0.0275,0,0,,,,,,,,,,
12/18/2018 06:53:28,12/18/18,6:53:28,-0.018,2.121,40.233,49.72,35.36,0.0195,-0.0527,0.01,0,0,,,,,,,,,,
12/18/2018 06:53:31,12/18/18,6:53:31,-0.032,2.14,39.809,49.84,35.32,0.0194,-0.0524,0.0205,0,0,,,,,,,,,,
12/18/2018 06:53:35,12/18/18,6:53:35,-0.022,2.106,39.962,49.84,35.34,0.0194,-0.053,0.024,0,0,,,,,,,,,,
12/18/2018 06:53:35,12/18/18,6:53:35,-0.022,2.106,39.962,49.84,35.34,0.0194,-0.053,0.024,0,0,,,,,,,,,,
12/18/2018 06:53:38,12/18/18,6:53:38,-0.032,2.106,39.962,49.84,35.32,0.0203,-0.0535,0.024,0,0,,,,,,,,,,
12/18/2018 06:53:43,12/18/18,6:53:43,-0.014,2.132,40.065,49.88,35.34,0.0206,-0.0538,0.0275,0,0,,,,,,,,,,
12/18/2018 06:53:47,12/18/18,6:53:47,-0.014,2.131,40.037,49.76,35.34,0.0195,-0.0523,0.0135,0,0,,,,,,,,,,
12/18/2018 06:53:48,12/18/18,6:53:48,-0.012,2.131,40.037,49.86,35.32,0.0202,-0.0533,0.024,0,0,,,,,,,,,,
