,,9Base Avg:,-0.023052265,2.100254355,30.02151916,50.00731707,35.19623693,0.020969686,-0.063056794,0.01497561,0,0,BASELINE SUBTRACTED,,,,,,,,,
Date & Time,Date,Time,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
12/19/2018 06:38:00,12/19/18,6:38:00,-0.016,2.146,29.959,49.86,35.12,0.0209,-0.0632,0.024,0,0,,,,,,,,,,
12/19/2018 06:38:04,12/19/18,6:38:04,-0.014,2.104,29.487,49.96,35.26,0.021,-0.0632,0.0275,0,0,,,,,,,,,,
12/19/2018 06:38:07,12/19/18,6:38:07,-0.036,2.104,29.487,49.88,35.18,0.0206,-0.0634,0.0275,0,0,,,,,,,,,,
12/19/2018 06:38:12,12/19/18,6:38:12,-0.032,2.146,29.694,49.74,35.12,0.021,-0.0635,0.017,0,0,,,,,,,,,,
12/19/2018 06:38:14,12/19/18,6:38:14,-0.014,2.074,30.152,49.86,35.16,0.0215,-0.0628,0.017,0,0,,,,,,,,,,
12/19/2018 06:38:18,12/19/18,6:38:18,-0.02,2.083,29.974,49.88,35.14,0.0206,-0.0631,0.017,0,0,,,,,,,,,,
12/19/2018 06:38:21,12/19/18,6:38:21,-0.03,2.083,29.974,49.92,35.24,0.0206,-0.0626,0.017,0,0,,,,,,,,,,
12/19/2018 06:38:23,12/19/18,6:38:23,-0.034,2.086,30.21,49.9,35.2,0.0206,-0.0632,0.017,0,0,,,,,,,,,,
12/19/2018 06:38:25,12/19/18,6:38:25,-0.03,2.086,30.21,49.72,35.12,0.0215,-0.0629,0.024,0,0,,,,,,,,,,
12/19/2018 06:38:29,12/19/18,6:38:29,-0.014,2.125,30.017,49.74,35.08,0.021,-0.0626,0.0065,0,0,,,,,,,,,,
12/19/2018 06:38:34,12/19/18,6:38:34,-0.014,2.16,29.775,49.86,35.14,0.0209,-0.0635,0.0205,0,0,,,,,,,,,,
12/19/2018 06:38:36,12/19/18,6:38:36,-0.012,2.16,29.775,49.88,35.2,0.0213,-0.0625,0.0205,0,0,,,,,,,,,,
12/19/2018 06:38:40,12/19/18,6:38:40,-0.03,2.193,30.171,49.88,35.14,0.0213,-0.0626,0.0205,0,0,,,,,,,,,,
12/19/2018 06:38:42,12/19/18,6:38:42,-0.032,2.112,30.212,49.82,35.12,0.0212,-0.0628,0.017,0,0,,,,,,,,,,
12/19/2018 06:38:45,12/19/18,6:38:45,-0.03,2.112,30.212,49.9,35.12,0.0209,-0.0631,0.0135,0,0,,,,,,,,,,
12/19/2018 06:38:47,12/19/18,6:38:47,-0.024,2.067,29.684,50.02,35.2,0.021,-0.0628,0.0065,0,0,,,,,,,,,,
12/19/2018 06:38:50,12/19/18,6:38:50,-0.012,2.067,29.684,49.82,35.14,0.0205,-0.0629,0.0065,0,0,,,,,,,,,,
12/19/2018 06:38:55,12/19/18,6:38:55,-0.032,2.158,29.862,49.88,35.12,0.0208,-0.0628,0.0065,0,0,,,,,,,,,,
12/19/2018 06:38:57,12/19/18,6:38:57,-0.022,2.158,29.862,49.84,35.22,0.0208,-0.0626,0.0135,0,0,,,,,,,,,,
12/19/2018 06:38:59,12/19/18,6:38:59,-0.032,2.171,30.141,49.86,35.26,0.0213,-0.0623,0.017,0,0,,,,,,,,,,
12/19/2018 06:39:03,12/19/18,6:39:03,-0.026,2.161,29.868,49.84,35.26,0.0212,-0.0631,0.017,0,0,,,,,,,,,,
12/19/2018 06:39:06,12/19/18,6:39:06,-0.034,2.161,29.868,49.82,35.22,0.0213,-0.0626,0.017,0,0,,,,,,,,,,
12/19/2018 06:39:09,12/19/18,6:39:09,-0.014,2.137,29.966,49.92,35.16,0.0215,-0.0626,0.0135,0,0,,,,,,,,,,
12/19/2018 06:39:12,12/19/18,6:39:12,-0.026,2.137,29.966,49.92,35.16,0.0216,-0.0623,0.0135,0,0,,,,,,,,,,
12/19/2018 06:39:16,12/19/18,6:39:16,-0.036,2.172,30.295,49.9,35.06,0.0206,-0.0628,0.0065,0,0,,,,,,,,,,
12/19/2018 06:39:19,12/19/18,6:39:19,-0.02,2.166,29.959,50.02,35.12,0.021,-0.0629,0.017,0,0,,,,,,,,,,
12/19/2018 06:39:22,12/19/18,6:39:22,-0.032,2.087,29.88,49.84,35.24,0.0208,-0.0626,0.0205,0,0,,,,,,,,,,
12/19/2018 06:39:24,12/19/18,6:39:24,-0.03,2.087,29.88,49.98,35.14,0.021,-0.0629,0.01,0,0,,,,,,,,,,
12/19/2018 06:39:26,12/19/18,6:39:26,-0.024,2.118,30.016,50.04,35.2,0.0215,-0.0632,0.0065,0,0,,,,,,,,,,
12/19/2018 06:39:31,12/19/18,6:39:31,-0.036,2.133,30.242,50.04,35.18,0.0208,-0.0629,0.0205,0,0,,,,,,,,,,
12/19/2018 06:39:33,12/19/18,6:39:33,-0.024,2.133,30.242,50.04,35.16,0.0209,-0.0634,0.01,0,0,,,,,,,,,,
12/19/2018 06:39:36,12/19/18,6:39:36,-0.03,2.127,29.706,49.98,35.22,0.021,-0.0623,0.0205,0,0,,,,,,,,,,
12/19/2018 06:39:39,12/19/18,6:39:39,-0.012,2.127,29.706,50.02,35.18,0.0209,-0.0632,0.0135,0,0,,,,,,,,,,
12/19/2018 06:39:42,12/19/18,6:39:42,-0.032,2.115,30.137,50.2,35.2,0.0208,-0.0628,0.017,0,0,,,,,,,,,,
12/19/2018 06:39:45,12/19/18,6:39:45,-0.038,2.18,30.065,50.04,35.14,0.0209,-0.0622,0.017,0,0,,,,,,,,,,
12/19/2018 06:39:47,12/19/18,6:39:47,-0.024,2.18,30.065,50.16,35.18,0.0203,-0.0631,0.0205,0,0,,,,,,,,,,
12/19/2018 06:39:50,12/19/18,6:39:50,-0.034,2.08,30.128,50.04,35.18,0.0212,-0.0625,0.0065,0,0,,,,,,,,,,
12/19/2018 06:39:55,12/19/18,6:39:55,-0.03,2.104,29.711,50.06,35.14,0.0208,-0.0631,0.01,0,0,,,,,,,,,,
12/19/2018 06:39:59,12/19/18,6:39:59,-0.028,2.111,30.017,50.04,35.32,0.0209,-0.0631,0.0205,0,0,,,,,,,,,,
12/19/2018 06:40:01,12/19/18,6:40:01,-0.022,2.111,30.017,50.02,35.22,0.0208,-0.0629,0.01,0,0,,,,,,,,,,
12/19/2018 06:40:03,12/19/18,6:40:03,-0.014,2.06,29.975,50.16,35.16,0.0205,-0.0634,0.024,0,0,,,,,,,,,,
12/19/2018 06:40:06,12/19/18,6:40:06,-0.014,2.06,29.975,50.2,35.14,0.0203,-0.0632,0.0205,0,0,,,,,,,,,,
12/19/2018 06:40:10,12/19/18,6:40:10,-0.028,2.118,29.757,50.22,35.26,0.0206,-0.0629,0.024,0,0,,,,,,,,,,
12/19/2018 06:40:14,12/19/18,6:40:14,-0.03,2.117,29.989,50.18,35.2,0.0206,-0.0628,0.01,0,0,,,,,,,,,,
12/19/2018 06:40:16,12/19/18,6:40:16,-0.016,2.117,29.989,50.04,35.14,0.021,-0.0629,0.0135,0,0,,,,,,,,,,
12/19/2018 06:40:18,12/19/18,6:40:18,-0.016,2.089,30.503,50.18,35.22,0.0213,-0.0625,0.024,0,0,,,,,,,,,,
12/19/2018 06:40:23,12/19/18,6:40:23,-0.014,2.14,30.168,50.2,35.12,0.0208,-0.0625,0.0065,0,0,,,,,,,,,,
12/19/2018 06:40:25,12/19/18,6:40:25,-0.018,2.14,30.168,50.2,35.2,0.02,-0.0632,0.01,0,0,,,,,,,,,,
12/19/2018 06:40:29,12/19/18,6:40:29,-0.016,2.191,29.79,50.32,35.12,0.0209,-0.0628,0.0135,0,0,,,,,,,,,,
12/19/2018 06:40:31,12/19/18,6:40:31,-0.02,2.072,30.048,50.18,35.24,0.0206,-0.0629,0.0205,0,0,,,,,,,,,,
12/19/2018 06:40:34,12/19/18,6:40:34,-0.022,2.072,30.048,50.12,35.08,0.0208,-0.0628,0.0205,0,0,,,,,,,,,,
12/19/2018 06:40:37,12/19/18,6:40:37,-0.014,2.076,30.031,50.16,35.16,0.021,-0.0626,0.01,0,0,,,,,,,,,,
12/19/2018 06:40:40,12/19/18,6:40:40,-0.018,2.089,30.289,50.16,35.12,0.0203,-0.0631,0.0135,0,0,,,,,,,,,,
12/19/2018 06:40:43,12/19/18,6:40:43,-0.03,2.089,30.289,50.16,35.18,0.0205,-0.0632,0.0065,0,0,,,,,,,,,,
12/19/2018 06:40:46,12/19/18,6:40:46,-0.012,2.089,29.746,50.34,35.2,0.0209,-0.0629,0.01,0,0,,,,,,,,,,
12/19/2018 06:40:51,12/19/18,6:40:51,-0.02,2.095,29.799,49.98,35.2,0.0212,-0.0628,0.0205,0,0,,,,,,,,,,
12/19/2018 06:40:53,12/19/18,6:40:53,-0.026,2.095,29.799,50.04,35.22,0.0212,-0.0632,0.0135,0,0,,,,,,,,,,
12/19/2018 06:40:55,12/19/18,6:40:55,-0.034,2.128,30.15,49.96,35.18,0.0212,-0.0631,0.01,0,0,,,,,,,,,,
12/19/2018 06:40:59,12/19/18,6:40:59,-0.02,2.113,29.984,50.02,35.06,0.021,-0.0629,0.024,0,0,,,,,,,,,,
12/19/2018 06:41:03,12/19/18,6:41:03,-0.012,2.107,30.29,50.02,35.12,0.0209,-0.0629,0.0135,0,0,,,,,,,,,,
12/19/2018 06:41:05,12/19/18,6:41:05,-0.026,2.107,30.29,50.08,35.22,0.0206,-0.0634,0.0135,0,0,,,,,,,,,,
12/19/2018 06:41:09,12/19/18,6:41:09,-0.034,2.075,30.092,50.04,35.18,0.0206,-0.0631,0.0135,0,0,,,,,,,,,,
12/19/2018 06:41:12,12/19/18,6:41:12,-0.02,2.098,30.023,50.04,35.24,0.0209,-0.0629,0.0205,0,0,,,,,,,,,,
12/19/2018 06:41:15,12/19/18,6:41:15,-0.034,2.098,30.023,50.06,35.16,0.0208,-0.0629,0.017,0,0,,,,,,,,,,
12/19/2018 06:41:17,12/19/18,6:41:17,-0.03,2.094,30.141,50,35.18,0.0215,-0.0628,0.0135,0,0,,,,,,,,,,
12/19/2018 06:41:21,12/19/18,6:41:21,-0.022,2.104,29.653,49.9,35.18,0.0209,-0.0635,0.017,0,0,,,,,,,,,,
