DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-13 19:25:00,422.764,347.728,386.93300000000005,482.934,538.185,564.71,576.563,563.747,600.036,426.25800000000004,454.102,485.829,581.587,597.243,578.981,599.989,579.99,573.16,496.05199999999996,516.614,341.542,566.235,444.82800000000003
2018-12-13 19:26:00,423.61699999999996,349.233,387.715,483.07599999999996,538.185,564.71,576.399,563.724,599.966,426.611,454.00800000000004,485.806,581.587,597.219,578.981,599.966,579.826,573.089,496.12199999999996,516.543,341.61400000000003,566.165,444.876
2018-12-13 19:27:00,424.469,350.42699999999996,388.189,483.14599999999996,538.256,564.639,576.399,563.724,600.036,427.223,454.22,485.523,581.587,597.29,578.911,599.966,579.896,573.23,495.911,516.403,341.901,566.165,445.017
2018-12-13 19:28:00,424.869,351.001,388.52099999999996,483.14599999999996,538.185,564.616,576.469,563.724,599.966,427.341,454.714,485.94699999999995,581.6569999999999,597.29,578.84,599.825,579.896,573.3009999999999,496.662,516.731,341.972,566.306,445.111
2018-12-13 19:29:00,425.64599999999996,352.434,389.11300000000006,483.14599999999996,538.326,564.686,576.305,563.653,599.966,427.717,455.11400000000003,486.63,581.6569999999999,597.29,578.9580000000001,600.036,579.873,573.3480000000001,497.014,517.154,341.805,566.306,445.346
2018-12-13 19:30:00,426.49300000000005,353.62800000000004,389.72900000000004,483.358,538.3969999999999,564.686,576.305,563.794,600.0830000000001,428.259,455.208,486.441,581.633,597.29,579.028,599.966,579.967,573.418,496.87300000000005,517.295,341.51800000000003,566.494,445.582
2018-12-13 19:31:00,427.105,355.01300000000003,390.156,483.57,538.514,564.757,576.446,563.794,600.013,428.75300000000004,455.89099999999996,487.477,581.633,597.36,579.028,599.989,580.061,573.418,497.366,517.435,341.87699999999995,566.423,445.841
2018-12-13 19:32:00,427.811,356.11199999999997,390.89,483.64,538.514,564.757,576.305,563.724,600.0830000000001,429.129,456.314,487.05300000000005,581.68,597.337,579.028,600.013,580.0840000000001,573.465,497.836,517.8340000000001,342.30699999999996,566.54,445.629
2018-12-13 19:33:00,428.376,357.33,391.293,483.75800000000004,538.561,564.686,576.211,563.63,600.06,429.24699999999996,456.314,487.31199999999995,581.61,597.266,579.005,600.06,580.061,573.535,497.48400000000004,517.623,342.283,566.681,445.629
2018-12-13 19:34:00,428.847,358.548,391.72,483.75800000000004,538.702,564.757,576.2819999999999,563.7,599.989,429.741,456.57300000000004,487.38300000000004,581.61,597.266,579.005,600.013,580.155,573.6759999999999,497.601,517.811,342.283,566.752,445.55800000000005
2018-12-13 19:35:00,429.27099999999996,359.575,392.17,483.97,538.702,564.7330000000001,576.2819999999999,563.7,600.06,430.04699999999997,456.99699999999996,487.87699999999995,581.54,597.266,579.075,600.06,580.061,573.653,497.81199999999995,518.234,342.64099999999996,566.822,445.464
2018-12-13 19:36:00,429.55300000000005,360.69800000000004,392.526,484.111,538.7719999999999,564.663,576.2819999999999,563.606,599.989,430.189,456.832,487.995,581.54,597.243,579.075,600.036,580.1080000000001,573.653,498.587,518.515,342.784,566.611,445.535
2018-12-13 19:37:00,429.671,361.36699999999996,392.76199999999994,484.111,538.702,564.804,576.188,563.606,599.989,430.565,456.856,488.301,581.61,597.172,578.981,600.13,580.202,573.794,498.657,518.163,342.904,566.869,445.582
2018-12-13 19:38:00,429.81199999999995,362.37,393.023,484.25199999999995,538.7719999999999,564.71,576.164,563.606,599.989,430.754,457.32599999999996,488.348,581.54,597.172,578.9580000000001,600.06,580.202,573.794,498.352,518.4209999999999,342.832,566.869,445.676
2018-12-13 19:39:00,429.88300000000004,363.445,393.402,484.32300000000004,538.913,564.78,576.188,563.677,599.989,430.918,457.60900000000004,488.254,581.54,597.243,579.052,600.107,580.1080000000001,573.77,498.352,518.28,342.832,567.221,445.605
2018-12-13 19:40:00,429.85900000000004,364.496,393.52099999999996,484.535,538.96,564.85,576.164,563.653,600.06,431.31800000000004,457.67900000000003,488.819,581.516,597.172,579.028,600.107,580.249,573.911,499.244,518.68,343.095,567.198,445.29900000000004
