DateTime,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
2018-12-19 17:10:34,11.979052000000001,127.978746,385.225481,0.012683,6.8237630000000005,0.8735299999999999,0.07105700000000001,1.230524,62.0,64.0
2018-12-19 17:10:37,11.991052,127.978746,385.225481,0.432683,6.223763,0.9108299999999999,0.068057,1.192024,62.0,64.0
2018-12-19 17:10:41,12.065052,128.005746,384.797481,-0.067317,5.943763,0.8889299999999999,0.07195700000000001,1.2655239999999999,62.0,64.0
2018-12-19 17:10:44,12.107052000000001,127.73574599999999,385.043481,0.052683,6.423763,0.8938299999999999,0.06965700000000001,1.251524,62.0,64.0
2018-12-19 17:10:49,11.855052,127.874746,385.153481,0.052683,6.303763,0.9118299999999999,0.075657,1.220024,62.0,64.0
2018-12-19 17:10:52,12.117052000000001,127.83674599999999,385.296481,-0.127317,6.703763,0.9230299999999999,0.070457,1.206024,62.0,64.0
2018-12-19 17:10:56,11.955052,127.83674599999999,385.296481,0.132683,6.8237630000000005,0.97493,0.068457,1.185024,62.0,64.0
2018-12-19 17:10:57,12.063052,128.059746,385.135481,0.312683,6.083762999999999,0.9936299999999999,0.067457,1.230524,62.0,64.0
2018-12-19 17:11:01,12.037052000000001,127.614746,385.114481,0.172683,6.663763,0.92763,0.078057,1.262024,62.0,64.0
2018-12-19 17:11:04,11.977052,127.614746,385.114481,0.032683,6.263763,0.9745299999999999,0.072857,1.202524,62.0,64.0
2018-12-19 17:11:08,12.109052,127.655746,384.797481,0.132683,6.223763,0.94063,0.076557,1.1990239999999999,62.0,64.0
2018-12-19 17:11:11,11.963052000000001,128.52274599999998,385.141481,0.012683,6.2037629999999995,0.9187299999999999,0.06325700000000001,1.2795239999999999,62.0,64.0
2018-12-19 17:11:15,11.911052,127.618746,384.783481,0.132683,6.503762999999999,0.9268299999999999,0.06565700000000001,1.206024,62.0,64.0
2018-12-19 17:11:15,11.911052,127.618746,384.783481,0.132683,6.503762999999999,0.9268299999999999,0.06565700000000001,1.206024,62.0,64.0
2018-12-19 17:11:18,12.091052000000001,127.618746,384.783481,-0.10731700000000001,6.603763000000001,0.9716299999999999,0.07015700000000001,1.181524,62.0,64.0
2018-12-19 17:11:22,12.019052,127.47974599999999,385.042481,0.15268299999999999,6.543762999999999,0.9666299999999999,0.05985700000000001,1.241024,62.0,64.0
2018-12-19 17:11:25,12.087052,127.98574599999999,384.838481,0.312683,6.423763,1.00023,0.059957,1.2655239999999999,62.0,64.0
2018-12-19 17:11:28,12.117052000000001,127.932746,384.665481,0.312683,6.2037629999999995,0.96983,0.069357,1.244524,62.0,64.0
2018-12-19 17:11:31,12.015052,127.932746,384.665481,0.172683,6.463763,0.95773,0.070857,1.272524,62.0,64.0
2018-12-19 17:11:34,12.081052,128.419746,385.387481,0.072683,6.303763,0.95993,0.070457,1.286524,62.0,64.0
2018-12-19 17:11:36,12.069052000000001,128.419746,385.387481,0.432683,6.403763,0.9653299999999999,0.071457,1.307524,62.0,64.0
2018-12-19 17:11:39,11.825052000000001,127.962746,384.715481,0.172683,6.523763,0.94553,0.06865700000000001,1.244524,62.0,64.0
2018-12-19 17:11:43,11.911052,127.668746,384.846481,0.192683,6.563763000000001,0.9451299999999999,0.06565700000000001,1.136024,62.0,64.0
2018-12-19 17:11:46,11.975052,128.092746,385.096481,0.29268299999999997,5.983763,0.9419299999999999,0.072857,1.223524,62.0,64.0
