DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-18 10:02:00,424.115,386.34,382.85699999999997,464.952,523.656,554.71,570.531,560.555,600.06,422.195,455.13800000000003,489.76,583.159,600.013,578.887,599.637,574.146,562.621,497.155,513.844,324.72700000000003,566.212,404.659
2018-12-18 10:03:00,424.115,386.55400000000003,383.212,465.094,523.797,554.71,570.601,560.508,599.872,422.124,455.161,489.925,583.112,600.013,578.817,599.755,574.263,562.855,497.155,513.351,324.226,566.2819999999999,404.517
2018-12-18 10:04:00,424.115,386.767,383.236,465.235,523.867,554.734,570.46,560.508,599.942,422.361,455.30199999999996,489.784,583.112,600.0830000000001,578.981,599.8480000000001,574.146,562.785,496.944,513.703,324.871,566.094,404.469
2018-12-18 10:05:00,424.13800000000003,387.288,383.37800000000004,465.44699999999995,523.961,554.734,570.625,560.578,600.013,422.50300000000004,455.32599999999996,489.736,583.136,600.036,578.911,599.8480000000001,574.357,562.855,496.967,513.727,324.68,566.306,404.42199999999997
2018-12-18 10:06:00,424.13800000000003,387.57300000000004,383.473,465.611,524.172,554.828,570.531,560.578,599.942,422.717,455.82,490.37199999999996,583.065,599.966,578.887,599.7080000000001,574.286,562.9490000000001,497.601,513.797,325.038,566.447,404.398
2018-12-18 10:07:00,424.13800000000003,387.92800000000005,383.82800000000003,465.776,524.313,554.898,570.719,560.438,600.107,422.361,455.11400000000003,489.94800000000004,583.065,600.06,579.005,599.7080000000001,574.427,563.16,497.272,513.469,325.133,566.47,404.351
2018-12-18 10:08:00,424.21,388.212,383.75699999999995,465.98800000000006,524.4069999999999,554.9680000000001,570.554,560.531,599.919,422.717,455.42,490.325,583.136,600.0830000000001,578.981,599.872,574.451,563.16,497.413,514.0319999999999,325.133,566.54,404.374
2018-12-18 10:09:00,424.233,388.52099999999996,383.899,466.153,524.4069999999999,554.992,570.672,560.531,599.989,423.025,455.63199999999995,490.042,583.089,599.942,579.028,599.778,574.498,563.254,497.55400000000003,514.314,325.707,566.423,404.23199999999997
2018-12-18 10:10:00,424.375,388.829,384.042,466.365,524.571,555.133,570.719,560.531,599.989,423.14300000000003,455.726,490.348,583.0419999999999,600.013,579.005,599.8009999999999,574.451,563.325,497.648,514.196,325.874,566.634,404.23199999999997
2018-12-18 10:11:00,424.375,389.042,384.208,466.57599999999996,524.712,555.062,570.672,560.531,599.989,423.23800000000006,455.79699999999997,490.772,583.0419999999999,600.013,579.169,599.966,574.615,563.395,498.07,514.126,326.089,566.705,404.23199999999997
2018-12-18 10:12:00,424.469,389.397,384.421,466.647,524.876,555.274,570.766,560.696,599.942,423.522,456.032,490.796,583.0419999999999,599.966,579.192,599.825,574.474,563.559,498.07,513.938,325.683,566.634,404.11400000000003
2018-12-18 10:13:00,424.54,389.634,384.658,466.81199999999995,525.0169999999999,555.203,570.695,560.555,600.013,423.61699999999996,455.961,490.51300000000003,583.0419999999999,599.989,579.0980000000001,599.895,574.545,563.63,498.282,514.619,325.89799999999997,566.587,404.043
2018-12-18 10:14:00,424.61,389.8,384.61,466.95300000000003,525.0169999999999,555.274,570.836,560.484,599.966,423.783,456.032,490.51300000000003,583.065,599.989,579.192,600.06,574.7090000000001,563.7,498.235,514.361,325.754,566.7280000000001,404.043
2018-12-18 10:15:00,424.681,390.014,384.871,467.11800000000005,525.158,555.344,570.859,560.508,600.036,424.04400000000004,456.19699999999995,490.537,583.159,600.06,579.216,599.919,574.7090000000001,563.794,498.11699999999996,514.525,326.638,566.799,403.995
