DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-13 12:23:00,425.034,400.038,452.05400000000003,531.636,558.607,574.263,588.746,583.981,600.013,476.36800000000005,499.596,525.815,592.76,600.717,596.586,600.365,594.168,581.68,539.875,555.72,453.702,564.3580000000001,460.05699999999996
2018-12-13 12:24:00,425.034,400.061,452.29,531.425,558.536,574.263,588.863,583.84,600.013,476.509,499.87800000000004,526.026,592.76,600.74,596.586,600.388,594.191,581.7040000000001,540.016,555.649,453.561,564.498,459.704
2018-12-13 12:25:00,424.964,400.275,451.725,531.237,558.395,573.981,588.769,583.6519999999999,600.036,475.73199999999997,499.08,525.51,592.408,600.67,596.4209999999999,600.529,594.121,581.54,539.688,555.25,453.49,564.592,459.68
2018-12-13 12:26:00,424.964,400.417,451.60699999999997,530.909,558.255,573.911,588.722,583.37,599.966,476.10900000000004,499.526,525.4630000000001,592.22,600.599,596.304,600.4590000000001,594.0509999999999,581.422,539.383,555.438,453.725,564.663,459.915
2018-12-13 12:27:00,424.98699999999997,400.583,451.325,530.627,558.114,573.841,588.675,583.3,600.036,475.756,498.751,525.0409999999999,591.938,600.599,596.234,600.67,594.0509999999999,581.352,539.336,555.5319999999999,453.655,564.944,460.05699999999996
2018-12-13 12:28:00,424.98699999999997,400.583,451.325,530.4159999999999,557.996,573.794,588.722,583.112,600.107,475.332,498.728,524.735,591.75,600.4119999999999,595.952,600.764,594.144,581.141,538.937,555.696,453.09,564.804,460.12699999999995
2018-12-13 12:29:00,424.916,400.82,452.125,530.134,557.856,573.606,588.628,582.971,600.06,475.92,499.12699999999995,525.4159999999999,591.398,600.294,596.0459999999999,600.693,594.144,581.07,539.641,555.766,452.83099999999996,565.085,460.36300000000006
2018-12-13 12:30:00,424.916,400.962,451.631,529.8530000000001,557.715,573.465,588.628,582.76,599.989,475.85,499.361,525.581,591.187,600.154,595.835,600.693,593.933,581.023,539.5,555.696,452.76,565.32,460.221
2018-12-13 12:31:00,424.916,401.05699999999996,451.98400000000004,529.665,557.5269999999999,573.395,588.534,582.549,600.013,475.92,498.82199999999995,525.44,590.8580000000001,600.0830000000001,595.6,600.717,594.0269999999999,580.953,539.242,555.227,452.478,565.39,459.892
2018-12-13 12:32:00,424.916,401.08,452.195,529.477,557.386,573.2769999999999,588.4169999999999,582.502,600.013,476.015,499.009,525.44,590.577,599.872,595.4119999999999,600.717,593.745,580.6709999999999,539.03,555.649,452.36,565.179,459.86800000000005
2018-12-13 12:33:00,424.916,401.199,451.725,529.266,557.245,573.136,588.511,582.2909999999999,600.013,475.661,498.962,525.2280000000001,590.248,599.59,595.365,600.7869999999999,593.675,580.53,538.6080000000001,555.015,452.431,565.3430000000001,459.774
2018-12-13 12:34:00,424.916,401.365,452.29,529.195,557.245,573.066,588.37,582.244,600.013,476.015,499.103,525.299,590.107,599.543,595.295,600.646,593.675,580.319,539.406,555.461,452.219,565.484,459.845
2018-12-13 12:35:00,424.916,401.365,451.93699999999995,528.984,557.198,573.089,588.37,582.173,600.0830000000001,475.73199999999997,499.103,525.0169999999999,589.755,599.4019999999999,595.0830000000001,600.717,593.534,580.202,538.9830000000001,555.391,452.666,565.836,460.05699999999996
2018-12-13 12:36:00,424.846,401.625,450.83,528.726,557.011,572.878,588.3,582.033,600.036,475.473,498.0,524.196,589.544,599.285,594.872,600.67,593.4169999999999,579.99,537.998,554.898,452.454,565.836,460.19800000000004
2018-12-13 12:37:00,424.916,401.625,451.395,528.655,556.87,572.808,588.229,581.915,599.966,474.838,498.42199999999997,524.759,589.356,599.215,594.59,600.4590000000001,593.464,579.85,538.725,555.274,452.031,565.93,460.221
2018-12-13 12:38:00,424.869,401.69699999999995,451.96,528.4680000000001,556.658,572.808,588.253,581.7040000000001,599.989,475.332,498.704,524.196,589.145,599.003,594.544,600.529,593.346,579.779,538.373,554.9209999999999,452.26599999999996,566.494,460.269
2018-12-13 12:39:00,424.94,401.934,452.101,528.256,556.5880000000001,572.596,588.276,581.493,599.942,475.756,498.915,524.689,588.746,598.863,594.309,600.388,593.206,579.591,538.1619999999999,555.344,452.548,566.564,460.221
