DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-19 14:51:00,425.01099999999997,402.905,469.024,539.993,558.9590000000001,574.991,587.83,588.6990000000001,600.06,489.57199999999995,520.956,546.049,595.835,599.144,600.271,600.0830000000001,595.999,581.469,560.25,570.883,458.621,588.182,480.51
2018-12-19 14:52:00,425.01099999999997,402.834,469.801,540.2040000000001,559.029,575.085,587.971,588.628,600.06,490.13699999999994,521.942,546.26,595.905,599.144,600.4119999999999,600.013,595.928,581.633,560.156,571.071,458.621,588.182,480.86300000000006
2018-12-19 14:53:00,424.94,402.905,469.801,540.345,558.9590000000001,575.014,587.83,588.6990000000001,600.06,490.348,521.379,546.401,595.764,599.003,600.4119999999999,599.942,595.928,581.61,560.32,571.165,459.06800000000004,588.323,481.051
2018-12-19 14:54:00,425.01099999999997,402.905,470.17699999999996,540.415,559.1,575.155,587.83,588.84,600.06,490.301,521.942,547.1519999999999,595.764,598.933,600.4119999999999,599.942,595.928,581.633,560.743,571.305,459.06800000000004,588.276,480.88699999999994
2018-12-19 14:55:00,425.01099999999997,402.905,470.036,540.486,559.029,575.014,587.995,588.84,599.989,490.301,521.872,547.011,595.694,598.933,600.294,599.942,596.069,581.563,560.625,570.906,460.05699999999996,588.276,481.334
2018-12-19 14:56:00,424.98699999999997,402.834,470.57800000000003,540.556,559.029,575.085,587.854,588.84,599.989,490.70099999999996,521.731,546.8,595.623,598.933,600.224,599.942,596.069,581.563,561.048,571.259,459.915,588.488,481.334
2018-12-19 14:57:00,424.98699999999997,402.834,470.954,540.697,559.029,575.085,587.971,588.98,600.06,490.866,521.8009999999999,547.035,595.553,598.816,600.341,599.895,596.0219999999999,581.633,560.273,570.977,459.915,588.488,481.68699999999995
2018-12-19 14:58:00,424.98699999999997,402.834,471.166,540.908,559.1,575.085,587.901,588.98,600.06,490.93699999999995,522.646,547.739,595.482,598.816,600.341,599.8480000000001,595.975,581.6569999999999,561.118,572.104,459.845,588.628,481.616
2018-12-19 14:59:00,424.98699999999997,402.905,471.566,540.979,559.1,575.155,587.971,589.0509999999999,599.989,491.408,522.576,547.246,595.482,598.675,600.341,599.755,595.952,581.6569999999999,560.977,571.47,460.01,588.6990000000001,481.287
2018-12-19 15:00:00,424.98699999999997,402.92900000000003,471.707,541.119,559.1,575.085,587.995,589.121,599.989,491.337,522.928,547.246,595.342,598.675,600.224,599.7080000000001,595.975,581.6569999999999,561.118,571.54,460.85699999999997,588.863,481.71
2018-12-19 15:01:00,424.98699999999997,402.787,471.543,541.26,559.17,575.225,587.948,589.0509999999999,599.989,491.24300000000005,522.529,547.34,595.342,598.604,600.318,599.7080000000001,595.975,581.54,561.259,571.681,460.69199999999995,588.84,481.499
2018-12-19 15:02:00,424.98699999999997,402.92900000000003,471.59,541.401,559.17,575.225,587.948,589.192,599.989,491.57199999999995,522.599,547.128,595.342,598.534,600.294,599.637,595.905,581.516,560.414,571.54,460.36300000000006,588.934,481.99300000000005
2018-12-19 15:03:00,424.98699999999997,402.787,471.472,541.5419999999999,559.264,575.225,588.159,589.262,599.989,491.455,522.529,546.847,595.271,598.534,600.318,599.637,595.905,581.61,561.048,571.54,460.786,589.004,482.275
2018-12-19 15:04:00,425.05800000000005,402.92900000000003,472.649,541.612,559.264,575.2959999999999,588.089,589.262,600.06,491.855,522.952,547.5509999999999,595.271,598.464,600.247,599.661,595.999,581.54,560.93,571.775,460.786,589.145,482.228
2018-12-19 15:05:00,424.98699999999997,402.858,472.037,541.706,559.3340000000001,575.2959999999999,588.089,589.262,600.06,491.944,522.74,546.988,595.201,598.464,600.247,599.59,595.928,581.54,561.048,571.751,461.351,589.145,482.44
2018-12-19 15:06:00,424.98699999999997,402.92900000000003,471.966,541.847,559.3340000000001,575.225,588.159,589.3330000000001,599.989,491.87800000000004,522.7869999999999,547.175,595.201,598.393,600.247,599.4490000000001,595.928,581.68,561.423,571.986,461.49199999999996,589.356,482.417
