DateTime,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
2018-12-12 10:43:27,16.040697,130.47243500000002,314.684023,0.160403,0.553084,0.022940000000000002,-0.03195,0.017197,0.0,0.0
2018-12-12 10:43:32,16.062697,130.631435,314.569023,0.00040300000000000004,0.833084,0.02204,-0.03195,0.017197,0.0,0.0
2018-12-12 10:43:35,16.066697,130.439435,314.806023,0.180403,0.713084,0.02554,-0.03295,0.017197,0.0,0.0
2018-12-12 10:43:40,16.032697,129.744435,315.189023,0.020403,0.613084,0.02394,-0.03225,0.024197,0.0,0.0
2018-12-12 10:43:41,16.032697,129.744435,315.189023,0.020403,0.613084,0.02394,-0.03225,0.024197,0.0,0.0
2018-12-12 10:43:46,15.990697,130.589435,315.116023,0.040402999999999994,0.8530840000000001,0.02454,-0.03235,0.017197,0.0,0.0
2018-12-12 10:43:46,15.990697,130.589435,315.116023,0.040402999999999994,0.8530840000000001,0.02474,-0.03255,0.017197,0.0,0.0
2018-12-12 10:43:50,16.002697,130.374435,314.733023,-0.079597,0.673084,0.02284,-0.03265,0.017197,0.0,0.0
2018-12-12 10:43:54,16.078697000000002,130.57343500000002,314.790023,0.080403,0.693084,0.02344,-0.03145,0.017197,0.0,0.0
2018-12-12 10:43:59,16.020697,130.408435,315.093023,0.040402999999999994,0.773084,0.02474,-0.03295,0.031197000000000003,0.0,0.0
2018-12-12 10:43:59,16.020697,130.408435,315.093023,0.040402999999999994,0.773084,0.02474,-0.03295,0.031197000000000003,0.0,0.0
2018-12-12 10:44:03,16.012697,130.49643500000002,315.26802299999997,0.020403,0.9730840000000001,0.02424,-0.03205,0.017197,0.0,0.0
2018-12-12 10:44:07,16.092697,130.346435,315.166023,0.160403,0.833084,0.02414,-0.03285,0.031197000000000003,0.0,0.0
2018-12-12 10:44:10,16.054697,130.21643500000002,314.787023,0.060403,0.653084,0.02474,-0.03265,0.024197,0.0,0.0
2018-12-12 10:44:15,16.000697,130.458435,314.815023,0.040402999999999994,0.893084,0.02444,-0.03235,0.027697000000000003,0.0,0.0
2018-12-12 10:44:15,16.000697,130.458435,314.815023,0.040402999999999994,0.893084,0.02444,-0.03235,0.027697000000000003,0.0,0.0
2018-12-12 10:44:18,16.032697,130.458435,314.815023,-0.039597,0.673084,0.02554,-0.03315,0.027697000000000003,0.0,0.0
2018-12-12 10:44:23,16.084697,130.166435,314.951023,0.120403,0.673084,0.02494,-0.03135,0.013696999999999999,0.0,0.0
2018-12-12 10:44:23,16.084697,130.166435,314.951023,0.120403,0.673084,0.02494,-0.03135,0.013696999999999999,0.0,0.0
2018-12-12 10:44:27,16.040697,130.432435,314.858023,-0.019597,0.933084,0.02454,-0.03265,0.020697,0.0,0.0
2018-12-12 10:44:30,15.992697,130.310435,314.942023,-0.019597,0.633084,0.02574,-0.03145,0.024197,0.0,0.0
2018-12-12 10:44:35,16.030697,130.730435,314.851023,0.00040300000000000004,0.7330840000000001,0.02494,-0.03295,0.031197000000000003,0.0,0.0
2018-12-12 10:44:35,16.030697,130.730435,314.851023,0.00040300000000000004,0.7330840000000001,0.02494,-0.03295,0.031197000000000003,0.0,0.0
2018-12-12 10:44:38,16.092697,130.202435,315.218023,0.020403,0.7330840000000001,0.02494,-0.03315,0.020697,0.0,0.0
2018-12-12 10:44:43,16.012697,130.07943500000002,314.775023,0.120403,0.5930840000000001,0.025240000000000002,-0.03145,0.027697000000000003,0.0,0.0
2018-12-12 10:44:46,16.010697,130.07943500000002,314.775023,0.00040300000000000004,0.693084,0.02424,-0.03085,0.017197,0.0,0.0
2018-12-12 10:44:51,16.072697,130.345435,314.983023,0.040402999999999994,0.653084,0.022340000000000002,-0.03165,0.017197,0.0,0.0
2018-12-12 10:44:51,16.072697,130.345435,314.983023,0.040402999999999994,0.653084,0.022340000000000002,-0.03165,0.017197,0.0,0.0
2018-12-12 10:44:55,15.996697,130.345435,314.983023,0.140403,0.753084,0.02494,-0.03175,0.020697,0.0,0.0
2018-12-12 10:44:59,16.048697,130.018435,314.709023,0.020403,0.613084,0.02344,-0.03175,0.013696999999999999,0.0,0.0
2018-12-12 10:44:59,16.048697,130.018435,314.709023,0.020403,0.613084,0.02344,-0.03175,0.013696999999999999,0.0,0.0
2018-12-12 10:45:03,16.008697,130.457435,315.01802299999997,0.020403,0.653084,0.025639999999999996,-0.03145,0.027697000000000003,0.0,0.0
2018-12-12 10:45:07,16.020697,130.362435,315.055023,-0.099597,0.933084,0.02204,-0.03165,0.024197,0.0,0.0
2018-12-12 10:45:11,15.984697,130.506435,314.975023,0.160403,0.713084,0.02384,-0.03195,0.027697000000000003,0.0,0.0
2018-12-12 10:45:15,15.924697,130.255435,315.148023,0.040402999999999994,0.613084,0.02174,-0.03225,0.024197,0.0,0.0
2018-12-12 10:45:15,15.924697,130.255435,315.148023,0.040402999999999994,0.613084,0.02174,-0.03225,0.024197,0.0,0.0
2018-12-12 10:45:19,15.930697,130.255435,315.148023,-0.079597,0.8530840000000001,0.02154,-0.03295,0.027697000000000003,0.0,0.0
2018-12-12 10:45:24,15.986697,130.78843500000002,314.906023,0.200403,0.933084,0.02504,-0.03165,0.020697,0.0,0.0
2018-12-12 10:45:24,15.986697,130.78843500000002,314.906023,0.200403,0.933084,0.02504,-0.03165,0.020697,0.0,0.0
2018-12-12 10:45:29,16.036697,130.03743500000002,314.704023,0.020403,0.673084,0.02424,-0.03175,0.017197,0.0,0.0
2018-12-12 10:45:32,16.034697,130.03743500000002,314.704023,0.180403,0.653084,0.02474,-0.03165,0.024197,0.0,0.0
2018-12-12 10:45:37,16.024697,130.564435,314.825023,-0.019597,0.773084,0.02344,-0.03285,0.017197,0.0,0.0
2018-12-12 10:45:37,16.024697,130.564435,314.825023,-0.019597,0.773084,0.02344,-0.03285,0.017197,0.0,0.0
2018-12-12 10:45:41,15.992697,130.564435,314.825023,0.040402999999999994,0.693084,0.02384,-0.03235,0.017197,0.0,0.0
2018-12-12 10:45:45,16.082697,130.66943500000002,315.245023,-0.079597,0.693084,0.02504,-0.03255,0.024197,0.0,0.0
2018-12-12 10:45:48,16.042697,130.69343500000002,314.689023,-0.159597,0.5930840000000001,0.02384,-0.03225,0.031197000000000003,0.0,0.0
2018-12-12 10:45:49,16.042697,130.69343500000002,314.689023,-0.159597,0.5930840000000001,0.02384,-0.03225,0.031197000000000003,0.0,0.0
2018-12-12 10:45:53,15.984697,129.934435,314.925023,0.00040300000000000004,0.653084,0.02454,-0.03235,0.020697,0.0,0.0
2018-12-12 10:45:57,16.022697,130.602435,314.89302299999997,0.040402999999999994,0.653084,0.02534,-0.03325,0.017197,0.0,0.0
2018-12-12 10:46:01,16.046697,130.59143500000002,315.045023,-0.099597,0.893084,0.02264,-0.03235,0.017197,0.0,0.0
2018-12-12 10:46:01,16.046697,130.59143500000002,315.045023,-0.099597,0.893084,0.02264,-0.03235,0.017197,0.0,0.0
2018-12-12 10:46:05,16.120697,130.582435,315.071023,0.040402999999999994,0.633084,0.02474,-0.03195,0.017197,0.0,0.0
