DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-14 16:28:00,424.94,402.858,492.76599999999996,547.974,565.555,578.371,590.577,587.384,600.13,504.54900000000004,522.388,541.565,596.234,600.107,598.44,599.966,594.332,583.6990000000001,552.316,560.977,466.24699999999996,589.52,485.1
2018-12-14 16:29:00,424.94,402.76300000000003,492.57800000000003,548.255,565.766,578.535,590.624,587.525,600.13,504.784,523.491,542.457,596.374,600.247,598.487,600.036,594.332,583.77,553.325,561.564,466.176,589.544,485.17
2018-12-14 16:30:00,424.94,402.76300000000003,493.0,548.5369999999999,565.86,578.535,590.577,587.6659999999999,600.13,505.065,524.008,542.481,596.586,600.318,598.722,600.036,594.403,584.004,553.185,561.705,466.459,589.403,485.54699999999997
2018-12-14 16:31:00,424.94,402.69199999999995,493.14099999999996,548.9119999999999,566.001,578.606,590.6469999999999,587.736,600.0830000000001,505.629,523.961,543.091,596.656,600.4119999999999,598.7919999999999,599.825,594.4730000000001,584.004,553.138,561.5169999999999,466.035,589.4730000000001,485.9
2018-12-14 16:32:00,424.94,402.834,494.221,549.124,566.141,578.746,590.717,587.877,600.154,506.26199999999994,524.524,542.927,596.656,600.482,598.933,599.8480000000001,594.567,584.075,553.771,562.2919999999999,466.765,589.4259999999999,486.11199999999997
2018-12-14 16:33:00,424.94,402.69199999999995,493.0,549.405,566.2819999999999,579.122,590.8580000000001,587.877,600.0830000000001,505.417,523.89,542.645,596.797,600.482,598.863,599.8480000000001,594.7080000000001,584.004,553.9119999999999,561.869,466.906,589.4259999999999,486.18199999999996
2018-12-14 16:34:00,424.94,402.76300000000003,494.36199999999997,549.5459999999999,566.5169999999999,579.122,590.882,587.948,600.013,506.61400000000003,524.571,543.185,596.891,600.506,598.863,599.8009999999999,594.731,584.0980000000001,553.654,562.597,466.976,589.286,486.324
2018-12-14 16:35:00,424.94,402.834,494.221,549.898,566.587,579.192,590.882,588.018,600.013,505.981,524.806,543.701,597.0319999999999,600.646,598.863,599.778,594.778,584.169,554.076,562.245,467.635,589.286,486.51199999999994
2018-12-14 16:36:00,425.01099999999997,402.76300000000003,495.348,550.039,566.799,579.3330000000001,590.882,588.323,600.154,506.89599999999996,524.97,544.007,596.961,600.646,598.863,599.684,594.755,584.169,554.757,562.996,467.918,589.356,486.724
2018-12-14 16:37:00,425.01099999999997,402.76300000000003,495.301,550.18,566.869,579.404,590.905,588.253,600.0830000000001,507.131,525.721,544.406,596.961,600.506,599.0269999999999,599.661,594.661,584.262,554.616,562.855,467.847,589.215,486.724
2018-12-14 16:38:00,425.01099999999997,402.76300000000003,494.385,550.462,566.94,579.404,590.976,588.394,600.0830000000001,506.849,524.923,543.5369999999999,597.0319999999999,600.576,599.05,599.684,594.825,584.262,553.724,562.245,468.153,589.215,486.583
2018-12-14 16:39:00,425.01099999999997,402.76300000000003,495.371,550.673,566.94,579.544,590.905,588.394,600.013,507.624,526.472,544.453,597.102,600.67,599.0269999999999,599.52,594.731,584.262,554.734,563.113,468.577,589.4259999999999,486.653
2018-12-14 16:40:00,425.01099999999997,402.905,495.465,550.814,567.174,579.615,590.929,588.464,600.0830000000001,507.647,525.627,544.664,597.102,600.599,599.05,599.4730000000001,594.684,584.145,554.9209999999999,563.231,469.142,589.145,486.653
