DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-17 12:32:00,422.527,388.56800000000004,379.468,458.291,516.309,546.729,566.3290000000001,559.5930000000001,600.13,415.465,447.912,484.582,581.751,599.144,579.826,599.989,573.441,563.067,492.719,509.619,330.125,571.611,389.634
2018-12-17 12:33:00,422.24300000000005,388.781,379.49199999999996,458.50300000000004,516.45,546.87,566.3290000000001,559.475,599.989,415.536,447.98199999999997,484.37,581.751,599.168,579.826,599.942,573.535,563.3009999999999,492.625,509.666,330.36400000000003,571.564,389.56300000000005
2018-12-17 12:34:00,422.05300000000005,389.089,379.49199999999996,458.73900000000003,516.661,546.87,566.494,559.475,600.013,415.82,448.64099999999996,484.676,581.68,599.168,579.7090000000001,600.013,573.6759999999999,563.231,492.88300000000004,509.995,330.36400000000003,571.845,389.705
2018-12-17 12:35:00,421.911,389.35,379.49199999999996,458.88,516.755,547.082,566.494,559.5459999999999,600.0830000000001,415.60699999999997,448.265,484.86400000000003,581.68,599.168,579.7090000000001,600.0830000000001,573.6759999999999,563.325,493.11800000000005,510.22900000000004,330.722,571.634,389.634
2018-12-17 12:36:00,421.769,389.611,379.444,459.045,516.896,547.105,566.376,559.475,600.036,415.702,447.582,483.68800000000005,581.727,599.097,579.873,600.013,573.606,563.466,492.296,509.901,330.46,571.5169999999999,389.587
2018-12-17 12:37:00,421.721,389.824,379.444,459.256,517.036,547.1990000000001,566.5169999999999,559.499,600.06,415.48900000000003,448.029,484.48800000000006,581.727,599.05,579.803,599.966,573.77,563.489,492.695,510.01800000000003,330.412,571.3290000000001,389.611
2018-12-17 12:38:00,421.721,390.20300000000003,379.61,459.421,517.177,547.1990000000001,566.4,559.381,600.06,415.655,447.98199999999997,484.723,581.587,599.0740000000001,579.803,599.966,573.77,563.419,492.601,509.85400000000004,330.985,571.399,389.54
2018-12-17 12:39:00,421.721,390.51099999999997,379.966,459.49199999999996,517.271,547.293,566.54,559.452,599.989,416.223,448.265,484.37,581.54,599.003,579.685,600.06,573.7230000000001,563.5830000000001,492.95300000000003,510.276,330.36400000000003,571.493,389.49199999999996
2018-12-17 12:40:00,421.88699999999994,390.89,379.847,459.63300000000004,517.435,547.293,566.564,559.405,600.013,416.24699999999996,448.57099999999997,484.676,581.563,598.886,579.568,599.989,573.794,563.677,493.04699999999997,510.793,330.722,571.423,389.49199999999996
2018-12-17 12:41:00,421.958,390.89,380.155,459.86800000000005,517.576,547.434,566.4,559.3340000000001,599.942,416.413,448.218,484.37,581.563,599.0269999999999,579.544,600.06,573.794,563.606,492.977,510.37,330.722,571.564,389.51599999999996
2018-12-17 12:42:00,422.1,391.27,380.32099999999997,459.939,517.717,547.457,566.587,559.3580000000001,600.013,416.65,449.159,485.264,581.563,598.98,579.732,599.942,573.747,563.677,493.07099999999997,510.58099999999996,330.746,571.423,389.397
2018-12-17 12:43:00,422.337,391.483,380.605,460.17400000000004,517.788,547.692,566.5169999999999,559.3580000000001,599.8009999999999,416.721,448.806,484.98199999999997,581.493,598.909,579.591,600.013,573.817,563.7,493.49300000000005,510.605,330.985,571.446,389.54
2018-12-17 12:44:00,422.62199999999996,391.791,380.842,460.48,518.0930000000001,547.762,566.54,559.381,599.942,417.1,449.23,485.194,581.516,599.003,579.685,600.06,573.794,563.7,493.165,510.20599999999996,331.129,571.5169999999999,389.397
2018-12-17 12:45:00,422.906,392.028,380.914,460.551,518.327,547.8330000000001,566.705,559.381,599.966,417.527,449.465,485.05300000000005,581.469,598.933,579.568,600.036,573.911,563.935,493.25800000000004,511.074,330.50800000000004,571.47,389.49199999999996
2018-12-17 12:46:00,423.214,392.336,381.269,460.85699999999997,518.4680000000001,547.927,566.705,559.405,599.989,417.337,449.536,485.335,581.469,598.886,579.7090000000001,599.942,573.887,564.005,493.47,511.286,331.009,571.564,389.421
2018-12-17 12:47:00,423.42699999999996,392.31199999999995,380.866,460.92800000000005,518.4680000000001,548.161,566.846,559.3340000000001,600.06,417.43199999999996,449.63,485.923,581.469,598.886,579.638,600.013,573.9580000000001,564.029,495.394,513.915,330.603,571.423,389.468
