DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-13 11:22:00,425.599,381.079,488.70099999999996,543.373,563.888,578.16,590.717,590.8580000000001,600.0830000000001,498.915,520.769,537.552,598.698,600.506,595.764,595.8580000000001,589.872,580.249,548.091,554.663,456.597,567.104,465.564
2018-12-13 11:23:00,425.528,381.601,490.70099999999996,543.725,564.029,578.371,590.788,590.8580000000001,600.0830000000001,500.629,521.966,538.467,598.698,600.388,595.764,595.811,589.966,580.389,549.241,555.015,456.597,566.846,465.941
2018-12-13 11:24:00,425.528,382.17,489.925,543.96,564.193,578.394,590.952,590.929,600.107,499.995,520.839,538.89,598.628,600.388,595.788,595.741,589.896,580.4830000000001,548.701,554.405,457.468,566.658,465.658
2018-12-13 11:25:00,425.458,382.73800000000006,489.94800000000004,544.1709999999999,564.404,578.6990000000001,591.023,590.929,600.107,500.3,521.379,537.857,598.722,600.4590000000001,595.788,595.764,590.06,580.554,548.631,555.18,457.82099999999997,566.447,466.035
2018-12-13 11:26:00,425.38699999999994,383.236,490.231,544.547,564.639,578.6990000000001,590.976,590.952,600.13,500.371,521.872,538.913,598.745,600.388,595.881,595.788,590.013,580.554,549.2180000000001,554.851,458.409,566.235,465.564
2018-12-13 11:27:00,425.31699999999995,383.82800000000003,491.596,544.758,564.78,578.84,591.117,591.023,600.06,501.591,522.576,538.7719999999999,598.675,600.4119999999999,595.741,595.6469999999999,590.0840000000001,580.7180000000001,548.443,555.062,459.327,565.9069999999999,465.423
2018-12-13 11:28:00,425.31699999999995,384.35,491.07800000000003,544.992,564.9209999999999,578.911,591.14,591.0459999999999,600.06,500.723,521.754,538.937,598.675,600.294,595.764,595.6469999999999,590.0840000000001,580.648,548.9590000000001,554.945,458.903,565.836,465.70599999999996
2018-12-13 11:29:00,425.269,384.75300000000004,491.17199999999997,545.274,565.085,579.005,591.07,591.117,600.0830000000001,501.73199999999997,522.4590000000001,539.077,598.675,600.365,595.764,595.6469999999999,590.107,580.742,548.678,554.875,460.17400000000004,565.649,465.68199999999996
2018-12-13 11:30:00,425.199,385.32099999999997,490.96,545.485,565.226,579.0980000000001,591.07,591.187,600.0830000000001,501.16900000000004,521.8480000000001,539.242,598.698,600.388,595.764,595.717,590.154,580.812,549.1709999999999,555.508,459.421,565.367,465.8
2018-12-13 11:31:00,425.12800000000004,385.55800000000005,490.49,545.697,565.32,579.0980000000001,591.163,591.14,600.154,500.559,521.144,539.242,598.769,600.318,595.928,595.741,590.178,580.882,549.757,555.461,460.269,565.367,465.588
2018-12-13 11:32:00,425.12800000000004,386.009,492.17900000000003,545.931,565.461,579.239,591.304,591.21,600.036,502.108,522.998,539.124,598.698,600.318,595.788,595.67,590.389,581.094,549.757,556.1659999999999,460.339,565.109,465.305
2018-12-13 11:33:00,425.05800000000005,386.55400000000003,490.301,546.1659999999999,565.531,579.38,591.304,591.304,600.107,501.16900000000004,521.942,539.688,598.722,600.318,595.928,595.694,590.4119999999999,581.258,550.133,556.1659999999999,460.36300000000006,565.038,465.72900000000004
2018-12-13 11:34:00,424.98699999999997,387.028,492.46,546.307,565.695,579.474,591.375,591.304,600.107,502.577,523.585,539.993,598.722,600.341,595.8580000000001,595.764,590.4830000000001,581.328,549.922,556.259,461.21,564.8969999999999,465.8
2018-12-13 11:35:00,424.916,387.454,491.714,546.589,565.766,579.474,591.422,591.375,600.13,502.084,522.74,539.57,598.651,600.271,595.905,595.694,590.553,581.422,549.5930000000001,555.79,461.163,564.71,465.8
2018-12-13 11:36:00,424.846,387.976,493.54,546.659,565.977,579.638,591.281,591.539,600.06,503.211,524.055,540.321,598.604,600.294,595.881,595.717,590.6469999999999,581.352,550.7669999999999,556.283,461.022,564.569,465.75300000000004
2018-12-13 11:37:00,424.846,388.33099999999996,492.789,547.035,566.165,579.779,591.492,591.398,600.06,502.53,523.163,539.711,598.675,600.224,595.881,595.6469999999999,590.506,581.446,549.945,556.1659999999999,462.293,564.498,465.75300000000004
