DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-19 17:58:00,425.05800000000005,402.92900000000003,554.335,571.587,578.582,590.0369999999999,592.055,590.4119999999999,598.276,555.18,564.944,570.789,593.605,595.435,592.736,591.21,589.872,582.924,574.3330000000001,574.263,492.273,587.0790000000001,490.278
2018-12-19 17:59:00,425.05800000000005,402.905,553.396,573.2769999999999,579.568,590.952,592.783,591.187,598.4169999999999,554.734,564.874,571.423,593.886,595.435,592.595,591.117,590.131,583.4169999999999,573.559,573.488,491.431,585.741,490.56
2018-12-19 18:00:00,425.05800000000005,402.905,555.461,574.615,580.413,591.656,593.182,591.609,598.698,556.377,565.719,570.859,594.0269999999999,595.506,592.807,591.07,590.436,583.863,574.193,574.263,494.103,584.685,490.67800000000005
2018-12-19 18:01:00,425.05800000000005,402.834,554.616,576.023,581.328,592.361,593.605,592.0319999999999,598.909,556.025,566.212,571.564,594.4259999999999,595.717,592.807,591.187,590.788,584.356,574.216,573.934,494.17400000000004,583.6990000000001,490.843
2018-12-19 18:02:00,425.034,402.905,554.475,577.221,582.244,592.994,594.0740000000001,592.595,599.0269999999999,556.236,565.836,571.259,594.7080000000001,595.788,593.065,591.375,591.023,584.943,574.005,574.075,495.371,582.901,490.913
2018-12-19 18:03:00,425.034,402.858,554.663,578.347,582.948,593.698,594.379,593.018,599.238,556.424,565.555,572.033,595.06,595.905,593.229,591.633,591.492,585.4830000000001,574.38,574.24,496.545,582.126,490.843
2018-12-19 18:04:00,425.034,402.834,554.311,579.404,583.6519999999999,594.191,594.802,593.37,599.309,556.494,565.9069999999999,571.399,595.271,596.187,593.299,591.797,591.797,585.999,574.286,574.427,495.86400000000003,581.352,490.98400000000004
2018-12-19 18:05:00,425.034,402.905,553.372,580.249,584.356,594.684,595.013,593.581,599.4490000000001,555.555,565.062,571.188,595.764,596.398,593.581,591.797,592.0790000000001,586.492,574.24,574.31,496.474,580.648,490.772
2018-12-19 18:06:00,425.034,402.95300000000003,554.217,581.094,584.92,595.177,595.506,593.933,599.4490000000001,556.33,565.836,571.681,596.116,596.68,593.6519999999999,592.149,592.572,586.985,574.357,574.521,498.86800000000005,580.014,490.70099999999996
2018-12-19 18:07:00,425.034,402.834,554.734,581.446,585.2719999999999,595.318,595.576,594.0740000000001,599.59,556.424,565.672,571.47,596.257,596.891,593.722,592.149,592.783,587.0790000000001,574.498,574.639,499.291,579.521,490.70099999999996
