DateTime,PDIT705,PDIT706,PDIT707
2018-12-14 16:28:07.700,0.165694,0.028189999999999996,0.035616
2018-12-14 16:28:07.790,0.165994,0.028189999999999996,0.035656
2018-12-14 16:28:07.980,0.167794,0.02823,0.035656
2018-12-14 16:28:08.180,0.168245,0.02827,0.035575999999999997
2018-12-14 16:28:08.380,0.170046,0.028310000000000002,0.035575999999999997
2018-12-14 16:28:08.590,0.17094600000000001,0.02835,0.035376
2018-12-14 16:28:08.870,0.173197,0.02843,0.035296
2018-12-14 16:28:08.960,0.173347,0.02843,0.035296
2018-12-14 16:28:09.150,0.170646,0.02847,0.035336
2018-12-14 16:28:09.330,0.167494,0.02851,0.035496
2018-12-14 16:28:09.540,0.173497,0.02851,0.035456
2018-12-14 16:28:09.760,0.18025,0.028589999999999997,0.035456
2018-12-14 16:28:10.040,0.18085,0.028710000000000003,0.035296
2018-12-14 16:28:10.130,0.178299,0.02875,0.035296
2018-12-14 16:28:10.320,0.172447,0.028789999999999996,0.035336
2018-12-14 16:28:10.500,0.171246,0.02887,0.035296
2018-12-14 16:28:10.690,0.175148,0.02891,0.035416
2018-12-14 16:28:10.890,0.17574800000000002,0.02895,0.035496
2018-12-14 16:28:11.170,0.173047,0.02895,0.035656
2018-12-14 16:28:11.270,0.176048,0.02899,0.035496
2018-12-14 16:28:11.490,0.174697,0.02903,0.035456
2018-12-14 16:28:11.670,0.17499800000000001,0.02907,0.035376
2018-12-14 16:28:11.860,0.176949,0.029110000000000004,0.035296
2018-12-14 16:28:12.060,0.16839500000000002,0.029110000000000004,0.035095
2018-12-14 16:28:12.340,0.16509300000000002,0.029110000000000004,0.035015
2018-12-14 16:28:12.440,0.163893,0.029110000000000004,0.035015
2018-12-14 16:28:12.630,0.165243,0.02907,0.035135
2018-12-14 16:28:12.810,0.167044,0.02903,0.035095
2018-12-14 16:28:13.020,0.166444,0.02903,0.035135
2018-12-14 16:28:13.220,0.160892,0.02903,0.035216000000000004
2018-12-14 16:28:13.500,0.16254200000000002,0.02903,0.035216000000000004
2018-12-14 16:28:13.590,0.163743,0.02899,0.035216000000000004
2018-12-14 16:28:13.780,0.161192,0.02895,0.035376
2018-12-14 16:28:13.970,0.15804,0.02891,0.035456
2018-12-14 16:28:14.150,0.154138,0.02887,0.035536
2018-12-14 16:28:14.360,0.153988,0.02887,0.035616
2018-12-14 16:28:14.650,0.160892,0.02875,0.035696
2018-12-14 16:28:14.750,0.162992,0.028710000000000003,0.035696
2018-12-14 16:28:14.930,0.16584400000000002,0.028669999999999998,0.035776
2018-12-14 16:28:15.120,0.163893,0.028630000000000003,0.035736000000000004
2018-12-14 16:28:15.220,0.163293,0.028630000000000003,0.035736000000000004
2018-12-14 16:28:15.430,0.160591,0.028589999999999997,0.035896
2018-12-14 16:28:15.710,0.161341,0.02855,0.036297
2018-12-14 16:28:15.810,0.162242,0.02855,0.036297
2018-12-14 16:28:16.010,0.162392,0.02855,0.036377
2018-12-14 16:28:16.200,0.16989500000000002,0.028589999999999997,0.036377
2018-12-14 16:28:16.400,0.175598,0.028669999999999998,0.036377
2018-12-14 16:28:16.620,0.173797,0.028710000000000003,0.036337
2018-12-14 16:28:16.900,0.16914500000000002,0.02875,0.036456999999999996
2018-12-14 16:28:16.990,0.171546,0.028789999999999996,0.036456999999999996
2018-12-14 16:28:17.180,0.176348,0.02875,0.036417000000000005
2018-12-14 16:28:17.370,0.177849,0.02875,0.036377
2018-12-14 16:28:17.560,0.176198,0.028789999999999996,0.036337
2018-12-14 16:28:17.760,0.171396,0.028789999999999996,0.036337
2018-12-14 16:28:18.040,0.16434300000000002,0.02883,0.036377
2018-12-14 16:28:18.130,0.163893,0.028789999999999996,0.036297
2018-12-14 16:28:18.230,0.164193,0.028789999999999996,0.036337
2018-12-14 16:28:18.430,0.165393,0.028789999999999996,0.036257
2018-12-14 16:28:18.620,0.166744,0.028789999999999996,0.036137
2018-12-14 16:28:18.820,0.163142,0.028789999999999996,0.036017
2018-12-14 16:28:19.100,0.155039,0.028789999999999996,0.035976999999999995
2018-12-14 16:28:19.190,0.155039,0.028789999999999996,0.035976999999999995
2018-12-14 16:28:19.380,0.15864,0.028789999999999996,0.035976999999999995
2018-12-14 16:28:19.570,0.159391,0.02875,0.036097000000000004
2018-12-14 16:28:19.750,0.16614400000000001,0.028710000000000003,0.036217
2018-12-14 16:28:19.960,0.178599,0.02875,0.036137
2018-12-14 16:28:20.240,0.17169600000000002,0.028789999999999996,0.036017
2018-12-14 16:28:20.330,0.170646,0.028789999999999996,0.035937000000000004
2018-12-14 16:28:20.520,0.167794,0.028789999999999996,0.035776
2018-12-14 16:28:20.610,0.166444,0.028789999999999996,0.035776
2018-12-14 16:28:20.820,0.16284200000000001,0.02883,0.035736000000000004
2018-12-14 16:28:21.020,0.164643,0.02883,0.035575999999999997
2018-12-14 16:28:21.300,0.16359300000000002,0.028789999999999996,0.035496
2018-12-14 16:28:21.390,0.161192,0.028789999999999996,0.035456
