DateTime,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
2018-12-13 13:36:00,16.0276,131.144478,395.145353,-0.723608,2.105098,0.251296,0.015203999999999999,0.369216,45.5,44.5
2018-12-13 13:36:03,16.0576,131.144478,395.145353,-0.683608,2.085098,0.240596,0.010904,0.34121599999999996,45.5,44.5
2018-12-13 13:36:06,16.0156,131.422478,394.68035299999997,-0.123608,1.905098,0.22309600000000002,0.020503999999999998,0.365716,45.5,44.5
2018-12-13 13:36:09,16.0436,131.489478,394.77435299999996,-0.443608,2.145098,0.252396,0.016304,0.355216,45.5,44.5
2018-12-13 13:36:14,16.0016,130.951478,394.758353,-0.6236079999999999,2.245098,0.237996,0.014504,0.369216,45.5,44.5
2018-12-13 13:36:18,16.0596,131.134478,395.19035299999996,-0.543608,2.045098,0.241596,0.015503999999999999,0.376216,45.5,44.5
2018-12-13 13:36:18,16.0596,131.134478,395.19035299999996,-0.543608,2.045098,0.241596,0.015503999999999999,0.376216,45.5,44.5
2018-12-13 13:36:22,15.9996,131.110478,394.417353,-0.723608,2.185098,0.238896,0.016304,0.358716,45.5,44.5
2018-12-13 13:36:24,16.0516,131.110478,394.417353,-0.803608,2.265098,0.240396,0.008604,0.362216,45.5,44.5
2018-12-13 13:36:27,16.0136,131.110478,394.417353,-0.763608,2.165098,0.249696,0.011904000000000001,0.372716,45.5,44.5
2018-12-13 13:36:33,16.0036,131.396478,395.441353,-0.723608,2.065098,0.242896,0.013704,0.379716,45.5,44.5
2018-12-13 13:36:33,16.0036,131.396478,395.441353,-0.723608,2.065098,0.242896,0.013704,0.379716,45.5,44.5
2018-12-13 13:36:39,16.0616,131.121478,395.395353,-0.743608,2.045098,0.237496,0.015804,0.41121599999999997,45.5,44.5
2018-12-13 13:36:42,16.0076,131.817478,395.074353,-0.863608,2.125098,0.242396,0.013004,0.365716,45.5,44.5
2018-12-13 13:36:42,16.0076,131.817478,395.074353,-0.863608,2.125098,0.242396,0.013004,0.365716,45.5,44.5
2018-12-13 13:36:46,16.0376,131.663478,394.86135299999995,-0.463608,1.7850979999999999,0.241896,0.012504000000000001,0.327216,45.5,44.5
2018-12-13 13:36:49,16.0636,131.117478,394.97835299999997,-0.723608,2.065098,0.220296,0.013604,0.34121599999999996,45.5,44.5
2018-12-13 13:36:52,16.0596,131.117478,394.97835299999997,-0.6236079999999999,2.085098,0.225896,0.013404,0.292216,45.5,44.5
2018-12-13 13:36:59,16.0976,131.25047800000002,395.460353,-0.703608,1.925098,0.23319600000000001,0.011004,0.34471599999999997,45.5,44.5
2018-12-13 13:36:59,16.0976,131.25047800000002,395.460353,-0.703608,1.925098,0.23319600000000001,0.011004,0.34471599999999997,45.5,44.5
2018-12-13 13:37:03,16.1016,131.664478,395.28135299999997,-0.843608,2.285098,0.211796,0.012404,0.386716,45.5,44.5
2018-12-13 13:37:06,16.0836,131.151478,394.831353,-0.483608,2.045098,0.222796,0.011304,0.34121599999999996,45.5,44.5
2018-12-13 13:37:10,16.0096,131.936478,394.67835299999996,-0.543608,2.145098,0.230796,0.014003999999999999,0.34821599999999997,45.5,44.5
2018-12-13 13:37:12,16.0076,131.936478,394.67835299999996,-0.763608,2.045098,0.227496,0.011504,0.355216,45.5,44.5
2018-12-13 13:37:15,16.0596,131.231478,395.162353,-0.863608,1.725098,0.22739600000000001,0.015203999999999999,0.320216,45.5,44.5
2018-12-13 13:37:19,15.9916,131.374478,395.256353,-0.6236079999999999,2.145098,0.242896,0.014903999999999999,0.34471599999999997,45.5,44.5
2018-12-13 13:37:21,16.0236,131.374478,395.256353,-0.823608,2.085098,0.246696,0.017204,0.34121599999999996,45.5,44.5
2018-12-13 13:37:24,16.0696,131.386478,394.93535299999996,-0.883608,1.8050979999999999,0.250296,0.014903999999999999,0.330716,45.5,44.5
2018-12-13 13:37:27,16.0816,131.319478,394.82935299999997,-0.563608,2.005098,0.256296,0.013904,0.34821599999999997,45.5,44.5
2018-12-13 13:37:30,16.0516,131.368478,394.765353,-0.483608,2.145098,0.26379600000000003,0.015704,0.34471599999999997,45.5,44.5
2018-12-13 13:37:34,15.9396,131.368478,394.765353,-0.443608,1.925098,0.247096,0.013104,0.34471599999999997,45.5,44.5
2018-12-13 13:37:37,16.0516,131.174478,394.816353,-0.583608,2.025098,0.24629600000000001,0.017304,0.33771599999999996,45.5,44.5
2018-12-13 13:37:40,15.9436,131.659478,394.55335299999996,-0.463608,2.125098,0.254796,0.015203999999999999,0.316716,45.5,44.5
2018-12-13 13:37:44,15.9976,131.659478,394.55335299999996,-0.423608,1.985098,0.245196,0.013104,0.334216,45.5,44.5
2018-12-13 13:37:47,15.9496,131.163478,394.855353,-0.583608,2.065098,0.241396,0.014204,0.34121599999999996,45.5,44.5
2018-12-13 13:37:50,15.9676,131.020478,394.795353,-0.983608,1.905098,0.250896,0.010704,0.372716,45.5,44.5
2018-12-13 13:37:53,16.0276,131.020478,394.795353,-0.243608,2.145098,0.257796,0.012404,0.34821599999999997,45.5,44.5
2018-12-13 13:37:55,16.0596,130.97647800000001,395.200353,-0.543608,2.105098,0.250896,0.013304,0.327216,45.5,44.5
2018-12-13 13:37:59,15.9676,131.200478,395.11135299999995,-0.463608,2.225098,0.209896,0.013704,0.351716,45.5,44.5
2018-12-13 13:38:01,16.0016,131.200478,395.11135299999995,-0.643608,2.045098,0.209896,0.023304,0.365716,45.5,44.5
2018-12-13 13:38:05,16.0296,131.454478,394.903353,-0.863608,2.365098,0.222196,0.013404,0.40071599999999996,45.5,44.5
2018-12-13 13:38:08,15.9996,131.178478,394.91835299999997,-0.40360799999999997,2.005098,0.246096,0.016604,0.376216,45.5,44.5
2018-12-13 13:38:12,16.0396,131.47647800000001,394.859353,-0.603608,2.065098,0.222696,0.015503999999999999,0.316716,45.5,44.5
2018-12-13 13:38:12,16.0396,131.47647800000001,394.859353,-0.603608,2.065098,0.222696,0.015503999999999999,0.316716,45.5,44.5
2018-12-13 13:38:16,16.0056,131.414478,394.857353,-0.763608,2.485098,0.243196,0.016904,0.365716,45.5,44.5
2018-12-13 13:38:20,16.0036,131.414478,394.857353,-0.683608,2.505098,0.243196,0.012504000000000001,0.309716,45.5,44.5
