DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-10 23:16:00,424.98699999999997,404.564,485.594,554.71,567.9490000000001,582.596,590.4590000000001,591.023,599.966,505.441,534.101,556.212,597.126,599.684,600.482,599.262,599.755,587.126,568.418,579.122,474.861,583.441,479.121
2018-12-10 23:17:00,425.05800000000005,404.517,484.958,554.499,567.808,582.244,590.53,591.023,599.966,504.901,533.749,556.424,596.844,599.543,600.4119999999999,599.332,599.825,586.844,568.489,579.404,475.144,583.37,479.26300000000003
2018-12-10 23:18:00,425.05800000000005,404.635,484.394,554.288,567.6669999999999,582.173,590.389,590.952,599.825,504.408,533.444,556.119,596.773,599.4730000000001,600.271,599.332,599.755,586.844,567.925,579.052,474.72,583.582,479.286
2018-12-10 23:19:00,425.05800000000005,404.49300000000005,483.476,554.217,567.6669999999999,582.244,590.365,590.882,599.966,504.126,532.8340000000001,555.649,596.773,599.4019999999999,600.247,599.191,599.614,586.7040000000001,568.207,578.77,474.555,583.582,479.286
2018-12-10 23:20:00,425.05800000000005,404.42199999999997,484.605,553.936,567.456,582.1030000000001,590.295,590.882,599.895,504.408,533.679,555.931,596.703,599.4019999999999,600.247,599.238,599.731,586.563,567.925,578.981,474.085,583.582,479.19199999999995
2018-12-10 23:21:00,425.05800000000005,404.49300000000005,484.7,553.724,567.315,581.8919999999999,590.365,590.952,599.895,504.291,533.3969999999999,555.931,596.562,599.191,600.107,599.121,599.614,586.492,568.066,578.84,474.296,583.7230000000001,479.145
2018-12-10 23:22:00,425.05800000000005,404.517,484.417,553.513,567.245,581.821,590.154,590.811,599.966,504.43199999999996,532.693,555.649,596.4209999999999,599.121,600.247,599.262,599.543,586.328,568.066,578.911,473.94300000000004,583.84,479.19199999999995
2018-12-10 23:23:00,425.034,404.398,484.347,553.372,567.104,581.821,590.154,590.811,599.966,504.361,533.256,554.945,596.281,598.98,600.177,599.262,599.543,586.281,567.925,578.6990000000001,473.73199999999997,583.7230000000001,479.19199999999995
2018-12-10 23:24:00,425.034,404.49300000000005,484.535,553.231,566.893,581.751,590.248,590.741,600.036,504.408,533.3969999999999,554.945,596.21,598.98,600.201,599.168,599.52,586.0459999999999,567.855,578.911,474.085,584.004,479.26300000000003
2018-12-10 23:25:00,425.034,404.564,484.74699999999996,553.091,566.752,581.61,590.107,590.741,599.825,503.986,532.599,554.781,596.14,598.909,600.13,599.238,599.4019999999999,586.0459999999999,567.855,578.6990000000001,473.708,584.145,479.121
2018-12-10 23:26:00,425.034,404.564,484.18199999999996,552.879,566.681,581.399,590.107,590.741,599.966,504.056,532.8340000000001,554.804,596.069,598.909,600.13,599.262,599.4019999999999,585.835,567.268,578.817,473.284,584.004,479.19199999999995
2018-12-10 23:27:00,425.034,404.469,484.394,552.668,566.54,581.399,590.06,590.6709999999999,599.895,503.962,533.115,554.5930000000001,595.999,598.839,600.013,599.168,599.379,585.694,567.339,578.465,473.37800000000004,584.145,479.121
2018-12-10 23:28:00,425.034,404.469,483.829,552.5980000000001,566.47,581.328,589.943,590.6709999999999,599.966,503.32800000000003,532.059,554.5219999999999,595.8580000000001,598.698,600.013,599.238,599.379,585.624,567.2919999999999,578.488,473.63699999999994,584.286,479.168
2018-12-10 23:29:00,425.034,404.611,483.264,552.386,566.3290000000001,581.328,589.99,590.6709999999999,599.895,502.85900000000004,532.106,554.217,595.928,598.628,599.942,599.097,599.238,585.6,566.869,577.995,473.63699999999994,584.216,479.098
2018-12-10 23:30:00,425.01099999999997,404.611,484.32300000000004,552.386,566.3290000000001,581.258,590.0369999999999,590.6709999999999,599.966,503.352,532.4580000000001,553.865,595.717,598.557,599.919,599.238,599.285,585.6,567.503,578.136,473.14300000000003,584.216,479.23900000000003
2018-12-10 23:31:00,425.01099999999997,404.611,483.664,552.175,566.188,581.117,589.99,590.6,599.966,503.18699999999995,532.2,554.663,595.6469999999999,598.487,600.013,599.215,599.215,585.46,567.526,578.089,472.649,584.403,479.38
