DateTime,PDIT705,PDIT706,PDIT707
2018-12-18 20:29:41.460,0.185327,0.036253,0.034219
2018-12-18 20:29:41.560,0.184276,0.036293,0.034219
2018-12-18 20:29:41.670,0.184276,0.036293,0.034219
2018-12-18 20:29:41.850,0.186528,0.036373,0.034259
2018-12-18 20:29:42.040,0.19193,0.036453,0.034339
2018-12-18 20:29:42.230,0.19553199999999998,0.036493,0.034299
2018-12-18 20:29:42.520,0.19297999999999998,0.036613,0.034259
2018-12-18 20:29:42.620,0.188478,0.036693,0.034259
2018-12-18 20:29:42.800,0.179775,0.036653,0.034339
2018-12-18 20:29:43.010,0.182026,0.036693,0.034299
2018-12-18 20:29:43.190,0.181575,0.036773,0.034379
2018-12-18 20:29:43.380,0.181575,0.036853,0.034459
2018-12-18 20:29:43.690,0.182026,0.036933,0.034379
2018-12-18 20:29:43.770,0.183526,0.036973,0.034339
2018-12-18 20:29:43.870,0.184276,0.036933,0.034299
2018-12-18 20:29:44.070,0.181575,0.036973,0.034179
2018-12-18 20:29:44.270,0.178874,0.036973,0.034138999999999996
2018-12-18 20:29:44.460,0.178874,0.036893,0.034099000000000004
2018-12-18 20:29:44.760,0.184577,0.036773,0.034138999999999996
2018-12-18 20:29:44.850,0.184577,0.036773,0.034138999999999996
2018-12-18 20:29:45.040,0.183376,0.036693,0.034099000000000004
2018-12-18 20:29:45.250,0.18412699999999999,0.036613,0.033939
2018-12-18 20:29:45.440,0.181275,0.036532999999999996,0.033898000000000005
2018-12-18 20:29:45.630,0.180975,0.036413,0.033818
2018-12-18 20:29:45.930,0.181575,0.036333,0.033698
2018-12-18 20:29:46.020,0.181425,0.036253,0.033658
2018-12-18 20:29:46.210,0.179474,0.036133,0.033618
2018-12-18 20:29:46.390,0.179775,0.035973000000000005,0.033618
2018-12-18 20:29:46.580,0.186228,0.035813,0.033618
2018-12-18 20:29:46.780,0.189529,0.035693,0.033658
2018-12-18 20:29:47.080,0.190279,0.035453,0.033458
2018-12-18 20:29:47.170,0.189079,0.035413,0.033458
2018-12-18 20:29:47.360,0.189229,0.035293,0.033378
2018-12-18 20:29:47.550,0.186978,0.035253,0.033378
2018-12-18 20:29:47.730,0.183976,0.035173,0.033298
2018-12-18 20:29:47.920,0.183827,0.035133,0.033257
2018-12-18 20:29:48.220,0.187578,0.035093,0.033177
2018-12-18 20:29:48.310,0.186828,0.035093,0.033177
2018-12-18 20:29:48.500,0.182176,0.035093,0.033177
2018-12-18 20:29:48.690,0.178574,0.035052999999999994,0.033177
2018-12-18 20:29:48.870,0.181875,0.035013,0.033137
2018-12-18 20:29:49.080,0.185777,0.034973000000000004,0.033056999999999996
2018-12-18 20:29:49.370,0.18412699999999999,0.035013,0.033056999999999996
2018-12-18 20:29:49.470,0.184577,0.035052999999999994,0.033056999999999996
2018-12-18 20:29:49.650,0.185027,0.035052999999999994,0.033017000000000005
2018-12-18 20:29:49.840,0.185327,0.035013,0.033017000000000005
2018-12-18 20:29:50.040,0.186828,0.034973000000000004,0.033017000000000005
2018-12-18 20:29:50.250,0.188778,0.035013,0.033056999999999996
2018-12-18 20:29:50.560,0.184727,0.035093,0.032977
2018-12-18 20:29:50.640,0.182476,0.035173,0.032937
2018-12-18 20:29:50.730,0.180525,0.035133,0.032977
2018-12-18 20:29:50.930,0.173622,0.035213,0.032977
2018-12-18 20:29:51.120,0.173172,0.035213,0.032977
2018-12-18 20:29:51.290,0.176623,0.035213,0.033097
2018-12-18 20:29:51.610,0.180825,0.035253,0.033257
2018-12-18 20:29:51.700,0.180975,0.035253,0.033217
2018-12-18 20:29:51.890,0.185477,0.035293,0.033257
2018-12-18 20:29:52.070,0.186377,0.035293,0.033257
2018-12-18 20:29:52.260,0.187728,0.035332999999999996,0.033338
2018-12-18 20:29:52.460,0.190129,0.035332999999999996,0.033298
2018-12-18 20:29:52.760,0.188329,0.035293,0.033338
2018-12-18 20:29:52.850,0.184427,0.035293,0.033378
2018-12-18 20:29:53.040,0.178274,0.035293,0.033338
2018-12-18 20:29:53.230,0.177674,0.035253,0.033298
2018-12-18 20:29:53.430,0.186828,0.035253,0.033418
2018-12-18 20:29:53.620,0.19118,0.035253,0.033378
2018-12-18 20:29:53.920,0.19103,0.035173,0.033217
2018-12-18 20:29:54.010,0.190879,0.035173,0.033177
2018-12-18 20:29:54.200,0.187278,0.035173,0.032897
2018-12-18 20:29:54.380,0.183976,0.035173,0.032857
2018-12-18 20:29:54.570,0.184427,0.035173,0.032737
2018-12-18 20:29:54.760,0.179174,0.035133,0.032777
2018-12-18 20:29:55.060,0.177674,0.035013,0.032897
2018-12-18 20:29:55.150,0.181125,0.034973000000000004,0.032897
2018-12-18 20:29:55.370,0.186978,0.034973000000000004,0.032857
2018-12-18 20:29:55.560,0.188478,0.034852999999999995,0.032857
2018-12-18 20:29:55.740,0.188329,0.034813,0.032857
2018-12-18 20:29:55.930,0.185928,0.034733,0.032817
2018-12-18 20:29:56.230,0.18412699999999999,0.034652999999999996,0.032777
2018-12-18 20:29:56.320,0.184577,0.034652999999999996,0.032777
2018-12-18 20:29:56.510,0.188478,0.034652999999999996,0.032737
2018-12-18 20:29:56.700,0.193431,0.034533,0.032576999999999995
2018-12-18 20:29:56.880,0.18892899999999999,0.034533,0.032456
2018-12-18 20:29:57.090,0.183376,0.034533,0.032296
2018-12-18 20:29:57.370,0.16987,0.034493,0.032056
2018-12-18 20:29:57.460,0.16957,0.034453,0.032056
2018-12-18 20:29:57.650,0.167319,0.034413,0.032016
2018-12-18 20:29:57.840,0.166419,0.034332999999999995,0.032056
2018-12-18 20:29:57.930,0.167319,0.034332999999999995,0.032056
2018-12-18 20:29:58.130,0.174372,0.034293000000000004,0.032056
2018-12-18 20:29:58.410,0.181726,0.034173,0.032136
2018-12-18 20:29:58.510,0.180675,0.034133,0.032096
2018-12-18 20:29:58.690,0.17752300000000001,0.034133,0.032056
2018-12-18 20:29:58.880,0.175723,0.034053,0.032056
2018-12-18 20:29:59.070,0.179775,0.034053,0.031976
2018-12-18 20:29:59.260,0.181425,0.034013,0.031976
2018-12-18 20:29:59.570,0.176923,0.033933,0.032056
2018-12-18 20:29:59.660,0.174372,0.033973,0.032096
2018-12-18 20:29:59.850,0.171071,0.034053,0.032136
2018-12-18 20:30:00.040,0.172121,0.034053,0.032336000000000004
2018-12-18 20:30:00.220,0.174072,0.034053,0.032456
2018-12-18 20:30:00.430,0.175122,0.034053,0.032697000000000004
2018-12-18 20:30:00.720,0.182026,0.034053,0.032817
2018-12-18 20:30:00.820,0.18412699999999999,0.034093,0.032897
2018-12-18 20:30:01.000,0.183827,0.034093,0.033097
2018-12-18 20:30:01.100,0.184427,0.034093,0.033137
2018-12-18 20:30:01.300,0.193731,0.034133,0.033177
2018-12-18 20:30:01.490,0.200484,0.034213,0.033257
2018-12-18 20:30:01.800,0.204235,0.034453,0.033137
2018-12-18 20:30:01.890,0.204986,0.034453,0.033137
2018-12-18 20:30:02.080,0.211139,0.034573,0.033017000000000005
2018-12-18 20:30:02.270,0.207387,0.034573,0.032977
2018-12-18 20:30:02.470,0.198983,0.034693,0.032937
2018-12-18 20:30:02.660,0.198233,0.034733,0.032897
2018-12-18 20:30:02.950,0.20648699999999998,0.034733,0.032897
2018-12-18 20:30:03.050,0.20603600000000002,0.034733,0.032857
2018-12-18 20:30:03.250,0.20393499999999998,0.034773,0.032817
2018-12-18 20:30:03.440,0.199133,0.034813,0.032817
2018-12-18 20:30:03.620,0.19628199999999998,0.034852999999999995,0.032857
2018-12-18 20:30:03.810,0.197632,0.034852999999999995,0.032897
2018-12-18 20:30:04.110,0.19553199999999998,0.034933,0.032937
2018-12-18 20:30:04.200,0.19553199999999998,0.034933,0.032937
2018-12-18 20:30:04.400,0.189529,0.034933,0.033017000000000005
2018-12-18 20:30:04.590,0.19808299999999998,0.034933,0.032937
2018-12-18 20:30:04.790,0.198383,0.034893,0.032897
2018-12-18 20:30:04.980,0.19193,0.034893,0.032977
2018-12-18 20:30:05.260,0.18817799999999998,0.034852999999999995,0.033017000000000005
2018-12-18 20:30:05.370,0.189679,0.034852999999999995,0.033056999999999996
2018-12-18 20:30:05.580,0.19193,0.034893,0.032977
2018-12-18 20:30:05.760,0.188329,0.034893,0.032937
2018-12-18 20:30:05.950,0.182926,0.034933,0.033017000000000005
2018-12-18 20:30:06.140,0.183827,0.034933,0.032977
2018-12-18 20:30:06.430,0.182926,0.035013,0.032977
2018-12-18 20:30:06.530,0.181125,0.035093,0.032977
2018-12-18 20:30:06.720,0.185027,0.035133,0.032897
2018-12-18 20:30:06.920,0.187278,0.035173,0.032937
2018-12-18 20:30:07.110,0.18892899999999999,0.035173,0.032897
2018-12-18 20:30:07.280,0.187878,0.035173,0.032897
2018-12-18 20:30:07.590,0.183976,0.035293,0.032777
2018-12-18 20:30:07.670,0.184276,0.035332999999999996,0.032697000000000004
2018-12-18 20:30:07.890,0.184727,0.035332999999999996,0.032617
2018-12-18 20:30:08.070,0.180075,0.035373,0.032576999999999995
2018-12-18 20:30:08.250,0.179775,0.035332999999999996,0.032496
2018-12-18 20:30:08.360,0.179624,0.035332999999999996,0.032496
2018-12-18 20:30:08.670,0.172721,0.035293,0.032537
2018-12-18 20:30:08.760,0.172721,0.035293,0.032576999999999995
2018-12-18 20:30:08.950,0.172271,0.035253,0.032657
2018-12-18 20:30:09.140,0.172872,0.035213,0.032777
2018-12-18 20:30:09.320,0.176473,0.035173,0.032817
2018-12-18 20:30:09.510,0.182626,0.035093,0.032937
2018-12-18 20:30:09.730,0.186228,0.035052999999999994,0.032897
2018-12-18 20:30:09.820,0.18817799999999998,0.035013,0.032857
2018-12-18 20:30:10.010,0.186377,0.035013,0.032857
2018-12-18 20:30:10.200,0.186228,0.034933,0.032937
2018-12-18 20:30:10.390,0.18742799999999998,0.034852999999999995,0.032977
2018-12-18 20:30:10.590,0.186377,0.034852999999999995,0.032977
2018-12-18 20:30:10.900,0.180525,0.034773,0.033097
2018-12-18 20:30:10.990,0.180525,0.034773,0.033097
2018-12-18 20:30:11.180,0.186528,0.034733,0.033137
2018-12-18 20:30:11.380,0.189829,0.034733,0.033137
2018-12-18 20:30:11.570,0.19072999999999998,0.034693,0.033177
2018-12-18 20:30:11.760,0.189229,0.034613,0.033137
2018-12-18 20:30:12.060,0.194631,0.034573,0.033056999999999996
2018-12-18 20:30:12.150,0.195081,0.034533,0.033056999999999996
2018-12-18 20:30:12.350,0.18742799999999998,0.034453,0.033097
2018-12-18 20:30:12.540,0.183526,0.034453,0.033137
2018-12-18 20:30:12.730,0.182926,0.034493,0.033177
2018-12-18 20:30:12.930,0.183827,0.034493,0.033298
2018-12-18 20:30:13.230,0.188329,0.034573,0.033458
2018-12-18 20:30:13.320,0.188478,0.034613,0.033498
2018-12-18 20:30:13.510,0.18817799999999998,0.034652999999999996,0.033458
2018-12-18 20:30:13.700,0.189829,0.034652999999999996,0.033458
2018-12-18 20:30:13.900,0.19193,0.034733,0.033458
2018-12-18 20:30:14.090,0.188028,0.034733,0.033378
2018-12-18 20:30:14.370,0.181125,0.034773,0.033378
2018-12-18 20:30:14.460,0.182476,0.034773,0.033418
2018-12-18 20:30:14.650,0.186528,0.034733,0.033498
2018-12-18 20:30:14.740,0.186528,0.034733,0.033578
2018-12-18 20:30:14.940,0.184727,0.034693,0.033738
2018-12-18 20:30:15.130,0.186677,0.034652999999999996,0.033858
2018-12-18 20:30:15.410,0.196732,0.034652999999999996,0.033858
2018-12-18 20:30:15.510,0.19958399999999998,0.034652999999999996,0.033858
