DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-17 20:00:00,424.98699999999997,402.881,465.023,540.274,560.93,576.047,589.121,584.122,600.06,487.689,512.53,538.6080000000001,591.375,598.51,597.337,600.247,596.0219999999999,581.962,551.635,565.93,461.139,582.432,480.228
2018-12-17 20:01:00,425.05800000000005,403.024,465.47,540.134,560.93,575.765,589.168,584.0509999999999,599.989,487.995,513.516,538.326,591.234,598.44,597.313,600.036,595.881,581.751,551.002,565.156,460.716,582.502,480.48699999999997
2018-12-17 20:02:00,425.05800000000005,403.024,464.69300000000004,539.993,560.719,575.695,589.192,584.0509999999999,599.919,488.207,512.882,538.045,591.023,598.299,597.126,600.0830000000001,595.8580000000001,581.61,551.354,565.367,460.88,582.831,480.722
2018-12-17 20:03:00,424.98699999999997,402.95300000000003,464.764,539.781,560.649,575.695,589.168,583.84,599.919,487.92400000000004,513.023,539.242,590.952,598.158,596.961,600.0830000000001,595.717,581.469,551.494,565.437,461.351,582.69,481.19300000000004
2018-12-17 20:04:00,424.98699999999997,402.95300000000003,464.05800000000005,539.641,560.578,575.624,589.192,583.84,599.919,487.57099999999997,512.952,537.974,590.811,598.0880000000001,596.985,600.013,595.717,581.258,551.072,565.015,461.069,582.831,481.14599999999996
2018-12-17 20:05:00,425.05800000000005,402.976,463.352,539.641,560.508,575.554,589.121,583.84,599.919,486.653,512.4119999999999,537.763,590.811,598.0880000000001,597.055,599.872,595.576,581.188,550.649,564.7330000000001,460.92800000000005,582.784,481.19300000000004
2018-12-17 20:06:00,424.98699999999997,403.024,463.705,539.57,560.367,575.413,589.168,583.77,599.8480000000001,487.642,512.4830000000001,538.1619999999999,590.6,597.947,596.82,599.895,595.6,581.117,551.072,565.015,461.139,583.112,481.42800000000005
2018-12-17 20:07:00,425.05800000000005,402.881,462.716,539.359,560.297,575.3430000000001,589.0980000000001,583.77,599.919,486.865,511.685,537.622,590.53,597.877,596.891,599.942,595.506,580.906,550.931,565.085,460.786,583.253,480.769
2018-12-17 20:08:00,424.98699999999997,402.905,464.27,539.359,560.297,575.2719999999999,588.98,583.77,599.919,487.85400000000004,512.389,538.045,590.53,597.877,596.914,599.8009999999999,595.435,580.765,550.861,565.367,460.99800000000005,583.112,481.404
2018-12-17 20:09:00,424.98699999999997,402.881,464.69300000000004,539.289,560.226,575.2719999999999,589.121,583.77,599.989,488.13599999999997,512.53,537.8330000000001,590.4590000000001,597.736,596.773,599.872,595.435,580.835,550.72,565.085,460.99800000000005,583.3240000000001,481.26300000000003
2018-12-17 20:10:00,425.05800000000005,402.881,463.846,539.289,560.156,575.2719999999999,589.121,583.6990000000001,599.919,487.147,512.342,537.622,590.389,597.759,596.773,599.872,595.435,580.695,550.931,564.874,460.292,583.464,481.334
2018-12-17 20:11:00,424.98699999999997,403.04699999999997,463.32800000000003,539.148,560.085,575.202,589.121,583.6990000000001,599.919,486.912,512.0369999999999,537.552,590.248,597.618,596.773,599.8009999999999,595.435,580.554,550.438,564.663,460.221,583.605,481.216
2018-12-17 20:12:00,425.05800000000005,403.04699999999997,464.27,539.077,560.015,575.132,589.121,583.6990000000001,599.919,487.712,512.318,537.552,590.178,597.618,596.703,599.872,595.365,580.4830000000001,550.438,564.874,460.645,583.535,481.19300000000004
