DateTime,FIT600,FT702,FT750,PIT700,PIT780,PDIT700,PDIT704,PDIT780,ZC742,ZC762
2018-12-18 14:21:03,15.101384,127.80925900000001,374.524677,-0.179544,1.050038,0.120314,0.002424,0.134371,35.0,35.0
2018-12-18 14:21:06,15.075384,127.64825900000001,374.77567700000003,-0.43954399999999993,0.990038,0.12071400000000002,0.003324,0.137871,35.0,35.0
2018-12-18 14:21:10,15.065384,127.64825900000001,374.77567700000003,-0.419544,0.990038,0.12311400000000002,0.006224,0.137871,35.0,35.0
2018-12-18 14:21:14,15.015384,128.072259,375.161677,-0.519544,1.150038,0.11811400000000001,0.005024,0.13087100000000002,35.0,35.0
2018-12-18 14:21:18,15.049384,127.700259,374.779677,-0.11954400000000001,0.9100379999999999,0.12701400000000002,0.005324000000000001,0.148371,35.0,35.0
2018-12-18 14:21:21,14.943384,128.103259,374.928677,0.020456000000000002,1.010038,0.126914,0.005024,0.137871,35.0,35.0
2018-12-18 14:21:23,14.989384,128.103259,374.928677,0.120456,1.210038,0.12311400000000002,0.004824,0.116871,35.0,35.0
2018-12-18 14:21:27,15.041383999999999,127.736259,374.731677,0.440456,1.0900379999999998,0.11971400000000001,0.006024,0.12387100000000001,35.0,35.0
2018-12-18 14:21:31,14.993383999999999,127.65425900000001,374.785677,0.520456,1.050038,0.11541400000000002,0.007423999999999999,0.141371,35.0,35.0
2018-12-18 14:21:31,14.993383999999999,127.65425900000001,374.785677,0.520456,1.050038,0.11541400000000002,0.007423999999999999,0.141371,35.0,35.0
2018-12-18 14:21:35,15.033384,127.85125900000001,374.597677,0.9004559999999999,1.290038,0.118914,0.007423999999999999,0.120371,35.0,35.0
2018-12-18 14:21:39,15.053384,127.97625900000001,374.991677,0.500456,1.250038,0.132214,0.004124,0.13087100000000002,35.0,35.0
2018-12-18 14:21:43,15.009383999999999,127.97625900000001,374.991677,0.140456,1.150038,0.130814,0.005424,0.141371,35.0,35.0
2018-12-18 14:21:46,14.925384,127.42525900000001,374.934677,-0.15954400000000002,1.230038,0.13231400000000001,0.006224,0.155371,35.0,35.0
2018-12-18 14:21:47,14.925384,127.42525900000001,374.934677,-0.15954400000000002,1.230038,0.13231400000000001,0.006224,0.155371,35.0,35.0
2018-12-18 14:21:51,15.023384,127.46125900000001,374.656677,-0.239544,1.1100379999999999,0.12721400000000002,0.005424,0.120371,35.0,35.0
2018-12-18 14:21:55,15.075384,127.97525900000001,375.174677,-0.11954400000000001,1.0700379999999998,0.12461400000000002,0.007123999999999999,0.13087100000000002,35.0,35.0
2018-12-18 14:21:58,15.039384,128.174259,374.833677,-0.259544,1.150038,0.12701400000000002,0.003824,0.134371,35.0,35.0
2018-12-18 14:22:00,15.033384,128.174259,374.833677,-0.43954399999999993,1.0900379999999998,0.12441400000000001,0.005424,0.127371,35.0,35.0
2018-12-18 14:22:03,15.017384,127.942259,374.787677,-0.379544,0.9300379999999999,0.125914,0.005024,0.127371,35.0,35.0
2018-12-18 14:22:07,15.057383999999999,127.805259,374.838677,-0.419544,1.050038,0.12061400000000001,0.0072239999999999995,0.13087100000000002,35.0,35.0
2018-12-18 14:22:09,15.029384,127.805259,374.838677,-0.05954400000000001,0.770038,0.122314,0.004524,0.134371,35.0,35.0
2018-12-18 14:22:11,14.965384,127.900259,375.02567700000003,-0.15954400000000002,1.1300379999999999,0.12341400000000001,0.006324000000000001,0.137871,35.0,35.0
2018-12-18 14:22:15,15.003384,127.278259,374.878677,-0.279544,1.050038,0.127814,0.0075239999999999994,0.134371,35.0,35.0
2018-12-18 14:22:19,15.063384,127.278259,374.878677,-0.09954400000000001,0.8900379999999999,0.12491400000000001,0.005024,0.144871,35.0,35.0
2018-12-18 14:22:22,15.039384,127.667259,375.245677,-0.15954400000000002,1.1300379999999999,0.12671400000000002,0.004124,0.12387100000000001,35.0,35.0
2018-12-18 14:22:25,15.015384,127.897259,375.432677,-0.079544,1.030038,0.12751400000000002,0.008024,0.141371,35.0,35.0
2018-12-18 14:22:27,14.995384,127.897259,375.432677,-0.09954400000000001,1.250038,0.12551400000000001,0.004524,0.137871,35.0,35.0
2018-12-18 14:22:31,15.093384,127.58025900000001,374.996677,-0.019544,1.250038,0.12121400000000002,0.0032240000000000003,0.13087100000000002,35.0,35.0
