DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-18 13:03:00,425.01099999999997,402.47900000000004,512.318,563.982,575.038,586.891,593.44,593.323,600.0830000000001,521.989,543.631,557.222,599.755,600.553,597.572,596.281,595.0830000000001,587.337,565.555,569.639,482.981,576.939,480.84
2018-12-18 13:04:00,425.034,402.57300000000004,510.86300000000006,563.794,574.92,586.844,593.44,593.323,600.013,521.238,543.842,558.137,599.7080000000001,600.506,597.4069999999999,596.069,595.013,587.126,566.118,570.061,483.852,576.8919999999999,481.35699999999997
2018-12-18 13:05:00,425.034,402.526,511.91900000000004,563.653,574.779,586.633,593.393,593.253,600.013,521.942,543.232,557.809,599.567,600.506,597.525,596.163,594.966,587.0790000000001,565.015,570.085,483.711,577.174,481.24
2018-12-18 13:06:00,425.034,402.644,511.54400000000004,563.513,574.7090000000001,586.586,593.323,593.276,600.036,521.215,542.528,558.442,599.567,600.365,597.4540000000001,596.0930000000001,594.896,587.009,565.085,569.592,484.723,576.962,481.381
2018-12-18 13:07:00,424.98699999999997,402.69199999999995,512.271,563.466,574.592,586.516,593.253,593.206,599.966,521.942,542.88,558.724,599.567,600.388,597.525,596.0219999999999,594.755,587.009,566.494,570.32,483.735,577.127,481.098
2018-12-18 13:08:00,424.98699999999997,402.621,512.788,563.395,574.521,586.445,593.323,593.206,599.919,522.0830000000001,543.373,558.724,599.52,600.247,597.384,595.881,594.825,587.009,566.212,570.014,483.664,577.268,481.19300000000004
2018-12-18 13:09:00,424.916,402.69199999999995,511.52,563.325,574.474,586.469,593.276,593.276,599.989,521.778,543.5840000000001,557.9490000000001,599.4730000000001,600.318,597.4069999999999,595.905,594.849,587.009,565.766,570.273,484.32300000000004,577.479,481.26300000000003
2018-12-18 13:10:00,424.98699999999997,402.69199999999995,510.417,563.325,574.3330000000001,586.328,593.276,593.276,599.989,521.215,542.903,557.996,599.543,600.318,597.4069999999999,595.788,594.802,586.938,565.766,569.78,483.405,577.502,481.42800000000005
2018-12-18 13:11:00,424.98699999999997,402.716,513.023,563.278,574.3330000000001,586.328,593.135,593.276,599.989,522.4119999999999,543.96,558.255,599.543,600.177,597.337,595.8580000000001,594.731,586.891,566.259,570.132,483.99300000000005,577.573,481.569
2018-12-18 13:12:00,424.98699999999997,402.621,512.811,563.278,574.263,586.352,593.276,593.276,599.989,521.919,543.396,557.715,599.4019999999999,600.177,597.337,595.788,594.802,586.891,565.813,569.615,483.782,577.573,481.499
2018-12-18 13:13:00,424.98699999999997,402.621,512.764,563.278,574.263,586.211,593.276,593.299,600.0830000000001,522.294,543.631,558.02,599.4730000000001,600.177,597.4069999999999,595.788,594.802,586.821,566.3290000000001,570.061,484.48800000000006,577.854,481.26300000000003
2018-12-18 13:14:00,425.01099999999997,402.716,513.257,563.3009999999999,574.263,586.14,593.159,593.323,600.013,522.365,543.138,557.738,599.4019999999999,600.201,597.431,595.694,594.637,586.891,566.001,570.014,484.135,577.948,481.475
2018-12-18 13:15:00,425.01099999999997,402.716,512.553,563.3009999999999,574.146,586.14,593.159,593.323,599.966,522.013,543.561,558.02,599.4259999999999,600.13,597.36,595.8580000000001,594.661,586.821,566.212,569.31,483.782,578.019,481.781
2018-12-18 13:16:00,425.01099999999997,402.668,512.577,563.3009999999999,574.169,586.07,593.253,593.323,600.036,521.966,543.302,557.621,599.4259999999999,600.13,597.384,595.717,594.731,586.751,565.86,569.874,484.29900000000004,577.948,481.99300000000005
