DateTime,TE629,TE701,TE705,TE706A_1,TE706A_2,TE706B_1,TE706B_2,TE706C_1,TE706C_2,TE707A,TE707B,TE707C,TE708A_1,TE708A_2,TE708B_1,TE708B_2,TE708C_1,TE708C_2,TE709A,TE709B,TE709C,TE741A,TE743
2018-12-18 19:59:00,425.01099999999997,402.69199999999995,524.43,567.55,575.578,587.243,593.698,593.206,600.13,531.003,549.523,562.2919999999999,599.168,600.107,598.252,596.374,595.318,587.056,569.005,572.104,485.12300000000005,589.497,494.784
2018-12-18 20:00:00,425.034,402.76300000000003,524.008,567.62,575.648,587.314,593.675,593.206,600.201,531.355,549.241,561.5880000000001,599.238,600.177,598.229,596.539,595.553,587.15,568.5830000000001,572.174,485.829,589.286,495.042
2018-12-18 20:01:00,425.034,402.834,524.501,567.972,575.859,587.455,593.839,593.276,600.06,531.284,549.734,562.714,599.309,600.247,598.252,596.539,595.553,587.22,569.686,572.643,486.535,589.356,495.277
2018-12-18 20:02:00,425.034,402.834,524.994,568.254,576.07,587.6659999999999,593.7919999999999,593.4169999999999,600.201,531.989,549.804,562.996,599.379,600.247,598.346,596.398,595.482,587.431,569.357,572.737,487.24199999999996,589.0740000000001,495.418
2018-12-18 20:03:00,425.034,402.787,524.501,568.395,576.141,587.807,593.7919999999999,593.487,600.13,531.7769999999999,550.086,562.785,599.379,600.318,598.346,596.4680000000001,595.623,587.361,568.864,573.019,486.041,589.168,495.301
2018-12-18 20:04:00,425.034,402.834,524.8530000000001,568.536,576.2819999999999,587.807,593.839,593.4169999999999,600.13,532.129,550.743,563.419,599.4490000000001,600.318,598.252,596.492,595.717,587.502,569.85,572.9490000000001,486.535,589.004,495.348
2018-12-18 20:05:00,425.034,402.858,525.627,568.817,576.352,587.877,593.886,593.558,600.201,532.341,550.814,564.428,599.52,600.388,598.299,596.327,595.694,587.455,570.273,573.019,487.1,588.887,495.653
2018-12-18 20:06:00,425.034,402.716,525.4159999999999,568.817,576.352,587.877,593.933,593.558,600.13,531.8480000000001,550.25,563.372,599.52,600.388,598.346,596.327,595.553,587.502,570.2959999999999,572.972,487.94800000000004,588.887,495.723
2018-12-18 20:07:00,425.034,402.858,525.299,569.029,576.563,588.018,593.769,593.628,600.13,532.435,550.743,563.513,599.59,600.318,598.323,596.351,595.6469999999999,587.572,570.132,573.089,486.88800000000003,588.746,495.653
2018-12-18 20:08:00,425.034,402.716,525.275,569.099,576.634,588.089,593.933,593.628,600.06,532.763,551.236,562.9490000000001,599.59,600.318,598.346,596.327,595.576,587.6659999999999,570.414,573.371,486.48800000000006,588.746,495.371
2018-12-18 20:09:00,424.964,402.69199999999995,525.557,569.31,576.775,588.159,593.98,593.628,600.13,532.693,551.377,563.231,599.59,600.388,598.252,596.21,595.6469999999999,587.596,570.155,573.465,486.983,588.534,495.301
2018-12-18 20:10:00,424.964,402.73900000000003,525.4159999999999,569.381,576.845,588.3,594.0509999999999,593.628,600.13,532.341,550.25,563.5830000000001,599.59,600.318,598.252,596.14,595.6469999999999,587.596,569.7330000000001,573.183,487.194,588.534,495.301
2018-12-18 20:11:00,424.964,402.73900000000003,525.299,569.592,576.915,588.3,593.933,593.628,600.06,532.622,551.095,564.3580000000001,599.661,600.388,598.252,596.14,595.506,587.596,570.507,573.395,486.983,588.464,495.51199999999994
2018-12-18 20:12:00,424.964,402.881,525.862,569.6619999999999,576.986,588.37,594.004,593.628,599.989,532.646,551.095,564.217,599.661,600.318,598.205,595.999,595.6469999999999,587.807,570.507,573.535,488.042,588.605,495.582
